@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 3 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10_clusterMembership-weka.filters.unsupervised.attribute.ClusterMembership-I8-Wweka.clusterers.EM---I100-N-1-X13-max-1-ll-cv1.0E-6-ll-iter1.0E-6-M1.0E-6-K10-num-slots1-S100'

@attribute pCluster_3_0 numeric
@attribute pCluster_3_1 numeric
@attribute pCluster_4_0 numeric
@attribute pCluster_4_1 numeric
@attribute pCluster_4_2 numeric
@attribute pCluster_4_3 numeric
@attribute pCluster_5_0 numeric
@attribute pCluster_5_1 numeric
@attribute pCluster_5_2 numeric
@attribute pCluster_5_3 numeric
@attribute pCluster_5_4 numeric
@attribute pCluster_5_5 numeric
@attribute pCluster_5_6 numeric
@attribute pCluster_5_7 numeric
@attribute pCluster_5_8 numeric
@attribute pCluster_6_0 numeric
@attribute pCluster_6_1 numeric
@attribute pCluster_6_2 numeric
@attribute pCluster_6_3 numeric
@attribute pCluster_6_4 numeric
@attribute pCluster_6_5 numeric
@attribute pCluster_6_6 numeric
@attribute pCluster_6_7 numeric
@attribute pCluster_6_8 numeric
@attribute pCluster_7_0 numeric
@attribute pCluster_7_1 numeric
@attribute pCluster_7_2 numeric
@attribute pCluster_7_3 numeric
@attribute pCluster_7_4 numeric
@attribute pCluster_7_5 numeric
@attribute pCluster_7_6 numeric
@attribute pCluster_7_7 numeric
@attribute pCluster_7_8 numeric
@attribute pCluster_8_0 numeric
@attribute pCluster_8_1 numeric
@attribute pCluster_8_2 numeric
@attribute pCluster_9_0 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0,0.00008,0,0.00032,0.000029,0,0.000002,0.005298,0.000646,0.000024,0.862862,0.019376,0.000134,0,0,0,0.000199,0.018199,0.090624,0.00007,0.000007,0.000167,0.000013,0.000372,0.000004,0,0,0.000001,0.000086,0,0,0.000195,0.000705,0.000001,0.00057,0.000016,0.000001,5
0,0.000212,0.000013,0.003598,0.00941,0,0.059275,0.000003,0,0,0,0.008375,0.000391,0.000022,0.230892,0,0.000036,0.000026,0.000006,0.001259,0.422232,0.03989,0.031091,0.002939,0,0.058958,0,0.097245,0.001885,0.014364,0.000026,0,0,0.01772,0.000001,0.000056,0.000075,6
0,0.000001,0,0,0,0.001971,0,0,0,0.879401,0,0,0,0,0,0.118627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0.000314,0.000004,0.001281,0.001465,0,0.000069,0.438299,0.025242,0.000005,0.031327,0.009217,0.000521,0.000003,0.000011,0,0.032913,0.000865,0.395612,0.000517,0.006938,0.001478,0.000003,0.000747,0.044117,0,0,0.000015,0.000049,0.000924,0,0,0.007905,0.000001,0.000023,0.000129,0.000008,6
0.000002,0.006045,0.000578,0.000999,0.005794,0.000213,0.005958,0.03271,0.000021,0.000043,0,0.159382,0.076325,0,0,0,0.020688,0.434379,0.00613,0.009472,0.000161,0.000508,0.000005,0.030231,0,0,0.001683,0,0.000026,0,0.000002,0.016636,0.021575,0.000302,0.167185,0.002946,0.000001,6
0,0.000131,0.000008,0.000934,0.005119,0,0.050246,0.000039,0,0.000003,0,0.10132,0.000341,0,0.000675,0,0.001437,0.014169,0.000224,0.000186,0.002695,0.440493,0.150582,0.022349,0,0.000249,0,0.189906,0.001864,0,0.004548,0.001548,0.002235,0.008128,0.000564,0.000007,0.000001,6
0,0.000389,0.000391,0.000034,0.011603,0.000003,0.002231,0.682918,0.000355,0.000025,0.000016,0.002009,0.005757,0,0.000001,0,0.287999,0.000174,0.001144,0.00144,0.002159,0.000105,0.00001,0.000822,0.000067,0,0,0,0,0.000005,0,0,0.000231,0.000003,0.000029,0.000081,0,5
0,0.000608,0,0.000614,0.023501,0.000002,0.065867,0.000001,0,0.000001,0,0.103041,0.000273,0,0.000114,0,0.007632,0.055031,0.000004,0.000329,0.000076,0.45862,0.004159,0.009484,0,0.000001,0,0.00782,0.00033,0,0.001182,0.0044,0.251545,0.00037,0.004985,0.00001,0.000001,6
0.000003,0.00053,0.000001,0.002623,0.000391,0.000005,0,0.053552,0.406567,0.000007,0.000001,0.00177,0.000446,0,0.000001,0,0.001974,0.000148,0.455791,0.001951,0.003596,0.000047,0,0.000239,0.064879,0,0,0,0.000025,0.000311,0,0,0.001964,0,0.000003,0.003142,0.000033,6
0.000006,0.000272,0.000001,0.008914,0.000394,0.000002,0.000001,0.007036,0.697686,0.000004,0,0.000934,0.000438,0.000038,0.000071,0,0.000034,0.000012,0.198512,0.005107,0.068707,0.0001,0,0.000601,0.001409,0,0.000002,0.000011,0.000239,0.008974,0,0,0.000023,0,0,0.00038,0.000092,5
0.000006,0.000272,0.000001,0.008914,0.000394,0.000002,0.000001,0.007036,0.697686,0.000004,0,0.000934,0.000438,0.000038,0.000071,0,0.000034,0.000012,0.198512,0.005107,0.068707,0.0001,0,0.000601,0.001409,0,0.000002,0.000011,0.000239,0.008974,0,0,0.000023,0,0,0.00038,0.000092,5
0.000006,0.000272,0.000001,0.008914,0.000394,0.000002,0.000001,0.007036,0.697686,0.000004,0,0.000934,0.000438,0.000038,0.000071,0,0.000034,0.000012,0.198512,0.005107,0.068707,0.0001,0,0.000601,0.001409,0,0.000002,0.000011,0.000239,0.008974,0,0,0.000023,0,0,0.00038,0.000092,5
0,0.000456,0.000004,0.000632,0.002771,0,0.033596,0.004981,0,0.000004,0,0.07078,0.000316,0,0.000002,0,0.389125,0.028602,0.001804,0.000196,0.0001,0.031922,0.091885,0.000906,0,0.000002,0,0.001424,0.000285,0,0.000021,0.000264,0.335475,0.000372,0.002962,0.00111,0,5
0,0.000048,0.119819,0,0.012222,0.000101,0.012488,0,0,0.000015,0,0.000358,0.301428,0.000004,0,0,0.000002,0.001621,0,0.014482,0.000551,0.000005,0,0.51288,0,0.000007,0,0,0,0,0.00038,0.000285,0,0.011488,0.011815,0,0,5
0,0.00019,0.000001,0.001048,0.001933,0,0.000181,0.244702,0.009121,0.000012,0.01511,0.01623,0.000143,0,0.000008,0,0.088326,0.001294,0.414415,0.000225,0.001818,0.005459,0.000082,0.000537,0.176742,0,0,0.000109,0.000127,0.000009,0,0,0.015355,0,0.000023,0.006798,0,5
0,0.000014,0,0.003525,0.001635,0,0.002359,0,0,0,0,0.000194,0.000037,0.000015,0.399814,0,0,0,0,0.007976,0.545842,0.00048,0.000358,0.000441,0,0.014347,0,0.000526,0.009507,0.008834,0,0,0,0.004035,0,0.000057,0,5
0.000006,0.000524,0.000004,0.012682,0.000701,0.000003,0.000003,0.018308,0.640607,0.000006,0,0.001455,0.00107,0.000846,0.000354,0,0.000045,0.000009,0.153862,0.007699,0.142762,0.000142,0,0.000909,0.003051,0,0.000008,0.000024,0.000232,0.014222,0,0,0.000007,0,0,0.00035,0.000107,5
0,0.000224,0.000001,0.000063,0.000147,0,0.000005,0.42078,0.000585,0.000008,0,0.000382,0.000059,0,0,0,0.512006,0.000012,0.004035,0.000129,0.000009,0.000004,0.000004,0.000001,0.058483,0,0,0,0,0,0,0,0.001086,0,0.000001,0.001975,0,5
0,0.000224,0.000001,0.000063,0.000147,0,0.000005,0.42078,0.000585,0.000008,0,0.000382,0.000059,0,0,0,0.512006,0.000012,0.004035,0.000129,0.000009,0.000004,0.000004,0.000001,0.058483,0,0,0,0,0,0,0,0.001086,0,0.000001,0.001975,0,5
0,0.00194,0.000161,0.006161,0.034864,0.000044,0.015979,0.034259,0.00089,0.000334,0.001803,0.498202,0.011419,0.043164,0.009721,0.000006,0.001616,0.009568,0.046044,0.002512,0.034119,0.085744,0.00091,0.140434,0.000023,0.000007,0,0.002284,0.000823,0,0,0.000032,0.000016,0.000457,0.000087,0.016352,0.000023,5
0.000011,0.000681,0,0.019597,0.000425,0.000035,0.000001,0.000174,0.296274,0.000122,0,0.08682,0.000435,0,0.000004,0,0.000006,0.041246,0.532626,0.004648,0.000071,0.000954,0,0.004828,0.000019,0,0,0.000004,0.008353,0,0,0.000036,0.001123,0,0.00122,0.000005,0.00028,6
0,0.005404,0.000023,0.026154,0.003877,0.000003,0.001742,0.000354,0.000012,0.000019,0,0.001912,0.001635,0.00007,0.551278,0,0.00001,0,0.000006,0.016082,0.370236,0.000031,0.004367,0.00001,0,0.002563,0,0.000016,0.000251,0.00766,0,0,0,0.000144,0,0.006135,0.000004,6
0,0.000169,0.000669,0.001367,0.00007,0.000001,0.000344,0,0,0,0,0.001087,0.007188,0,0.000181,0,0,0.000181,0,0.005749,0.002006,0.000729,0,0.175655,0,0.036943,0.013179,0.01666,0.000379,0,0.510841,0.000076,0.000002,0.226305,0.000182,0,0.000036,7
0.000565,0.147902,0,0.064961,0.000564,0.000302,0,0.002257,0.612543,0.000018,0,0.047384,0.011178,0,0,0,0.000651,0.003724,0.012284,0.092355,0.000001,0.000001,0,0.000012,0.000075,0,0,0,0.000089,0,0,0,0.002921,0,0.000208,0,0.000009,6
0,0.001792,0.000001,0.000339,0.026382,0.000017,0.065822,0.001926,0,0.00001,0,0.135384,0.001627,0,0.000005,0,0.371763,0.054298,0.00021,0.000554,0.000023,0.033192,0.001287,0.00369,0,0,0,0.000015,0.000024,0,0.000006,0.000833,0.293898,0.000044,0.006767,0.000091,0,5
0,0.002034,0.000112,0.004357,0.066086,0.00002,0.158289,0.000037,0,0.000003,0,0.105983,0.014915,0.000023,0.111234,0,0.000144,0.003012,0.000046,0.005117,0.089907,0.156027,0.000064,0.2456,0,0.001394,0.002356,0.014051,0.000406,0.000001,0.002969,0.000021,0.000039,0.014818,0.000145,0.000088,0.000701,5
0.000032,0.000372,0,0.004634,0.000003,0.000028,0,0.000438,0.340892,0.000056,0.00001,0.007098,0.000284,0,0,0,0.000001,0.008969,0.63347,0.001631,0.000001,0.000001,0,0.000112,0.000079,0,0.000005,0,0.000522,0,0,0.000003,0.00009,0,0.00037,0.000677,0.000222,6
0.000011,0.000681,0,0.019597,0.000425,0.000035,0.000001,0.000174,0.296274,0.000122,0,0.08682,0.000435,0,0.000004,0,0.000006,0.041246,0.532626,0.004648,0.000071,0.000954,0,0.004828,0.000019,0,0,0.000004,0.008353,0,0,0.000036,0.001123,0,0.00122,0.000005,0.00028,6
0.00004,0.000322,0.000042,0.02613,0.000005,0.000092,0.000015,0,0.000006,0.000004,0,0.008361,0.017212,0,0.000004,0,0,0.010574,0.001212,0.044383,0.000042,0.00017,0,0.531794,0,0.000031,0.137085,0.011456,0.029446,0,0.006259,0.030756,0.00029,0.072028,0.072209,0.000001,0.000032,7
0,0.00069,0.000035,0.002961,0.003269,0.000014,0.00827,0,0,0,0,0.016371,0.009161,0,0.005254,0,0.000001,0.002621,0.000002,0.005931,0.005797,0.023194,0,0.343989,0,0.000873,0.459197,0.020364,0.000475,0,0.06072,0.000311,0.000162,0.028476,0.000878,0.000001,0.000983,7
0,0.000648,0.000001,0.001955,0.007401,0.000015,0.020818,0.080504,0.000174,0.000303,0,0.149074,0.000345,0,0.000009,0.000076,0.281378,0.005579,0.062075,0.000492,0.000055,0.087976,0.016884,0.002915,0.011367,0,0,0.008737,0.00088,0,0,0.000009,0.085767,0.000021,0.000267,0.174273,0,5
0,0.004298,0.000015,0.002706,0.071792,0.000031,0.104112,0.000643,0,0.000002,0,0.157345,0.017431,0,0.001068,0,0.013139,0.097881,0.000456,0.006144,0.004811,0.121116,0.000019,0.124594,0,0.000007,0.000457,0.000406,0.000132,0,0.000932,0.001758,0.242273,0.002282,0.023947,0.000013,0.000191,6
0,0.001073,0.000004,0.006096,0.083415,0.000008,0.110127,0.003117,0.000039,0.000017,0,0.186881,0.001992,0.000141,0.092708,0.000001,0.003559,0.00199,0.004683,0.00166,0.05809,0.366866,0.002118,0.038907,0,0.000047,0,0.033209,0.001261,0,0.000002,0.000001,0.000115,0.000552,0.000029,0.001234,0.000057,6
0,0.000772,0.000193,0.000213,0.000403,0.000098,0.000175,0,0,0.000003,0,0.015378,0.023965,0,0.000001,0,0.000001,0.128913,0.000001,0.004078,0.000026,0.000441,0,0.197165,0,0,0.207333,0.000001,0.000014,0,0.019904,0.268277,0.000336,0.005731,0.126564,0.000012,0.000002,6
0,0.00069,0.000035,0.002961,0.003269,0.000014,0.00827,0,0,0,0,0.016371,0.009161,0,0.005254,0,0.000001,0.002621,0.000002,0.005931,0.005797,0.023194,0,0.343989,0,0.000873,0.459197,0.020364,0.000475,0,0.06072,0.000311,0.000162,0.028476,0.000878,0.000001,0.000983,7
0,0.000498,0.000002,0.006606,0.008893,0,0.019094,0,0,0.000001,0,0.002097,0.000224,0,0.625232,0,0.000002,0.000001,0,0.004518,0.253677,0.003593,0.023033,0.000248,0,0.035715,0,0.007353,0.001594,0.000447,0,0,0,0.004967,0,0.002186,0.000018,6
0.000006,0.000057,0,0.008934,0.000878,0,0.000002,0.000247,0.478057,0.000007,0.000003,0.000825,0.000077,0.000054,0.000162,0,0.000009,0.00001,0.095657,0.005772,0.264242,0.000315,0,0.000613,0.000002,0,0,0.000015,0.002542,0.141056,0,0,0.000003,0,0,0.000454,0.000004,6
0,0.000372,0,0.00244,0.001863,0.000008,0.000073,0.042155,0.03561,0.000016,0.001237,0.047702,0.000657,0,0.000019,0,0.002652,0.013508,0.746032,0.000685,0.001083,0.005573,0.000001,0.006918,0.07273,0,0.000001,0.000066,0.000285,0,0,0.000012,0.01563,0.000001,0.000365,0.002088,0.00022,7
0,0.000648,0.000001,0.001955,0.007401,0.000015,0.020818,0.080504,0.000174,0.000303,0,0.149074,0.000345,0,0.000009,0.000076,0.281378,0.005579,0.062075,0.000492,0.000055,0.087976,0.016884,0.002915,0.011367,0,0,0.008737,0.00088,0,0,0.000009,0.085767,0.000021,0.000267,0.174273,0,5
0,0.000404,0.000018,0.000394,0.004704,0.000002,0.246405,0.011078,0,0.000054,0,0.034582,0.000332,0,0.000006,0.000016,0.385381,0.000578,0.000367,0.000235,0.000024,0.059846,0.183343,0.001125,0,0.000096,0,0.021961,0.000117,0,0.000041,0.000001,0.031844,0.000552,0.000082,0.016408,0,5
0,0.009525,0.00003,0.001863,0.365082,0.000028,0.2896,0.000001,0,0,0,0.035033,0.036728,0,0.033302,0,0.000661,0.00236,0,0.021621,0.03414,0.071718,0.000012,0.087707,0,0.000475,0.000016,0.000072,0.000024,0,0.001655,0.000002,0.000513,0.007351,0.000475,0,0.000007,5
0,0.000655,0.000003,0.000487,0.070351,0.000002,0.269111,0.000006,0,0.000001,0,0.050189,0.000758,0,0.003354,0,0.012879,0.006797,0.000003,0.000468,0.003183,0.523676,0.006015,0.018482,0,0.000088,0,0.013849,0.000084,0,0.004418,0.000049,0.012302,0.002089,0.000421,0.000281,0.000002,4
0,0.000002,0,0,0,0.002077,0,0,0,0.244755,0,0,0,0,0,0.753167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0.000002,0,0,0,0.002483,0,0,0,0.286806,0,0,0,0,0,0.71071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0.000543,0.000002,0.003309,0.00052,0.00001,0.000146,0.000117,0.000005,0.000141,0.000014,0.296221,0.00117,0.000001,0.00003,0.000003,0.000034,0.484993,0.015218,0.000777,0.000083,0.019334,0.001246,0.039921,0,0,0,0.001765,0.003409,0,0.000032,0.091154,0.001122,0.000716,0.026334,0.011216,0.000415,5
0,0.000354,0.000002,0.002678,0.000179,0.000002,0.000066,0.000765,0.000045,0.000039,0.010214,0.174624,0.000998,0,0.000003,0,0.000079,0.524984,0.084428,0.000553,0.000059,0.00481,0.000137,0.016267,0,0,0,0.000334,0.002463,0,0.000003,0.125231,0.006403,0.000227,0.041728,0.000978,0.001346,6
0.000019,0.001065,0,0.007181,0.000055,0.000081,0,0.002745,0.352416,0.000029,0,0.021012,0.001311,0,0,0,0.000016,0.01429,0.588228,0.003466,0.000012,0.000022,0,0.001141,0.002697,0,0.000086,0,0.000371,0,0,0.00001,0.002541,0,0.000914,0.000021,0.000271,6
0.999864,0,0,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.000005,0.000002,0.000311,0,0.000012,0.00492,0.000002,0,0,0,0,0,0.704595,0,0,0,0,0,0,0.285496,0,0,0,0.004649,0,0,0,0,0,0,0,0,0,0.000007,0,0,0,6
0.000032,0.089772,0.000043,0.081253,0.000954,0.040788,0,0.00011,0.083277,0.137529,0,0.19844,0.199386,0.000003,0.000271,0.001184,0,0.000016,0.000194,0.164876,0.000462,0.000001,0,0.001081,0,0,0,0,0.000314,0,0,0,0,0,0,0.000012,0,5
0.000007,0.003311,0.000003,0.007315,0.001396,0.000174,0.000075,0.060026,0.053817,0.000039,0,0.117552,0.011543,0,0.000002,0,0.001082,0.08518,0.563229,0.006518,0.000191,0.000897,0,0.018824,0.008867,0,0.003133,0.000003,0.000281,0,0,0.000437,0.045375,0.000003,0.010377,0.000097,0.000244,5
0.000019,0.001065,0,0.007181,0.000055,0.000081,0,0.002745,0.352416,0.000029,0,0.021012,0.001311,0,0,0,0.000016,0.01429,0.588228,0.003466,0.000012,0.000022,0,0.001141,0.002697,0,0.000086,0,0.000371,0,0,0.00001,0.002541,0,0.000914,0.000021,0.000271,6
0,0.000742,0.000008,0.004482,0.003633,0.000018,0.008723,0.000453,0.000003,0.001185,0,0.481433,0.000986,0,0.000173,0.000884,0.000528,0.021469,0.004579,0.000907,0.000144,0.123022,0.195302,0.027144,0,0.000004,0,0.046903,0.00718,0,0.000022,0.000671,0.000119,0.001359,0.000546,0.067378,0,7
0,0.000279,0.000001,0.000332,0.004093,0.000001,0.11128,0.000005,0,0.000004,0,0.04946,0.000118,0,0.000002,0.000001,0.040252,0.016416,0.000007,0.000174,0.00001,0.164195,0.195462,0.002414,0,0.000015,0,0.040889,0.000459,0,0.003589,0.00096,0.315507,0.001274,0.002781,0.05002,0,5
0,0.001053,0.000131,0.000607,0.033299,0.000026,0.029668,0.305499,0.00018,0.000228,0.001178,0.216722,0.005416,0.000002,0.000072,0.000007,0.193889,0.026744,0.037674,0.00077,0.001736,0.059354,0.00228,0.039675,0.000556,0.000001,0,0.0001,0.000045,0,0.000001,0.000159,0.006289,0.000109,0.000874,0.035657,0,5
0.000144,0.001332,0,0.025787,0.000043,0.000232,0,0.000006,0.883747,0.00001,0,0.000075,0.001542,0,0.000002,0,0,0,0.00105,0.07963,0.006261,0,0,0.000095,0,0,0.000001,0,0.000041,0,0,0,0,0,0,0.000001,0,5
0.000144,0.001332,0,0.025787,0.000043,0.000232,0,0.000006,0.883747,0.00001,0,0.000075,0.001542,0,0.000002,0,0,0,0.00105,0.07963,0.006261,0,0,0.000095,0,0,0.000001,0,0.000041,0,0,0,0,0,0,0.000001,0,5
0,0.000035,0,0.000755,0.000289,0,0.000028,0.008849,0.006352,0.000003,0.643617,0.009474,0.00006,0.000001,0.000006,0,0.000765,0.002136,0.318571,0.000114,0.00104,0.00271,0.000007,0.001053,0.000678,0,0,0.000156,0.00037,0.000011,0,0.000002,0.002696,0.000001,0.00005,0.000153,0.00002,5
0.000201,0.013099,0.000042,0.098988,0.000012,0.000886,0,0.00025,0.026558,0.036344,0.0005,0.160324,0.048318,0.314672,0.000006,0.000019,0,0.0791,0.102942,0.082701,0.000037,0.000013,0.000002,0.016181,0,0,0.0001,0.000001,0.008952,0,0,0.000084,0,0.000303,0.008281,0.000508,0.000576,5
0.000001,0.001312,0.000007,0.016931,0.032814,0.000017,0.011821,0.026669,0.009274,0.000021,0.000005,0.173474,0.004596,0.010104,0.026477,0,0.001679,0.007743,0.237898,0.00493,0.105271,0.174632,0.00002,0.119163,0.00063,0.000006,0.000108,0.023864,0.002917,0.000016,0,0.000006,0.002508,0.000288,0.000253,0.001329,0.003218,6
0.000001,0.00216,0.000006,0.008915,0.005378,0,0.002126,0.465163,0.004298,0.000199,0,0.098989,0.001385,0,0.000011,0.000014,0.285005,0.000605,0.088873,0.001981,0.001106,0.015636,0.005646,0.000649,0.000087,0.000001,0,0.000414,0.001106,0,0,0,0.010227,0.000005,0.000015,0,0,6
0.000191,0.013588,0.000042,0.093536,0.000011,0.000583,0,0.000232,0.017696,0.03886,0.000666,0.163543,0.0468,0.347659,0.000005,0.000028,0,0.084946,0.081463,0.078757,0.000033,0.000012,0.000004,0.012893,0,0,0.000018,0.000001,0.008569,0,0,0.000085,0,0.000341,0.00879,0.000239,0.000407,5
0,0.001406,0.000033,0.004502,0.0341,0.000034,0.015819,0.031575,0.000634,0.000213,0.000399,0.495049,0.005361,0.00191,0.004414,0.000006,0.004458,0.021062,0.065838,0.001514,0.01234,0.163688,0.001116,0.111666,0.000069,0.000002,0,0.003945,0.000809,0,0.000001,0.000121,0.00025,0.00025,0.000259,0.017143,0.000016,5
0.000001,0.002577,0,0.002117,0.000139,0.000053,0.000056,0.000001,0,0.000002,0,0.077248,0.005094,0,0,0,0.000007,0.407659,0.000058,0.00295,0.000001,0.000145,0,0.005062,0,0,0.003737,0,0.000271,0,0.000003,0.302901,0.007654,0.000048,0.181437,0,0.000779,7
0.000079,0.015563,0.000005,0.002872,0.000128,0.000311,0,0.400026,0.305026,0.000132,0,0.009198,0.007686,0,0,0,0.02182,0.002433,0.146014,0.012052,0.000008,0,0,0.000011,0.058364,0,0,0,0.000005,0.000008,0,0,0.000215,0,0.000073,0.017971,0,5
0,0.001123,0.000019,0.000813,0.004152,0.000032,0.368548,0.01733,0,0.000267,0,0.017674,0.000477,0,0.000003,0.000105,0.383899,0.000037,0.000125,0.000852,0.000005,0.017765,0.085533,0.000329,0.000002,0.000276,0,0.019617,0.000112,0,0.000003,0,0.009335,0.000331,0.000011,0.071225,0,6
0.000055,0.001372,0,0.013825,0.000296,0.000074,0,0.000174,0.875712,0.000037,0,0.000721,0.000696,0,0,0,0.000012,0.000015,0.072162,0.019447,0.012426,0.000005,0,0.000339,0.000001,0,0,0,0.000062,0.000013,0,0,0.000013,0,0,0.002523,0.000019,6
0,0.004965,0,0.001972,0.028048,0.000002,0.015308,0.000001,0,0,0,0.169666,0.000711,0,0.000027,0,0.008295,0.054538,0.000002,0.001326,0.000005,0.047186,0.000044,0.00099,0,0,0,0.000012,0.000184,0,0,0.001168,0.657475,0.000007,0.00807,0,0,5
0.000001,0.00065,0,0.051781,0.009189,0.000001,0.000629,0,0.00024,0,0,0.004208,0.000496,0,0.848586,0,0,0.000002,0.000008,0.037754,0.035748,0.001143,0,0.000785,0,0.000002,0,0.000034,0.008718,0,0,0,0,0.00001,0,0,0.000013,5
0,0.000522,0,0.011003,0.01958,0.000001,0.021872,0.000001,0,0.000002,0,0.006593,0.000235,0,0.824366,0,0.000005,0.000003,0.000003,0.00503,0.091641,0.008721,0.002466,0.000494,0,0.000693,0,0.003327,0.003003,0.000001,0,0,0,0.000423,0,0.000011,0.000004,5
0,0.000053,0.000001,0.000589,0.000475,0,0.00008,0.006473,0.001292,0.000012,0.820623,0.025459,0.000168,0.00016,0.000029,0,0.000281,0.00468,0.125195,0.000102,0.000762,0.006433,0.000024,0.005054,0.000131,0,0,0.000412,0.000239,0,0,0.000026,0.000389,0.000006,0.000082,0.000753,0.000018,5
0,0.002292,0.000057,0.000644,0.005958,0.000257,0.000056,0.56703,0.016546,0.004734,0.00005,0.067463,0.005166,0,0,0.000102,0.084432,0.004038,0.090708,0.001883,0.000119,0.000664,0.000016,0.003343,0.054419,0,0,0,0.000009,0,0,0,0.000456,0,0.000059,0.089498,0,6
0.000001,0.000105,0,0.003679,0.00099,0.000001,0.000039,0.006787,0.07816,0.000007,0.008472,0.016286,0.000224,0.000008,0.000056,0,0.000238,0.002929,0.850835,0.000841,0.005892,0.00524,0.000001,0.00642,0.005145,0,0.000001,0.000398,0.001382,0.000025,0,0.000001,0.002778,0.000001,0.000089,0.002548,0.00042,7
0,0.000036,0.000002,0.001531,0.006541,0,0.04664,0.00001,0,0.000002,0,0.034455,0.000138,0.000023,0.012731,0,0.000066,0.00163,0.000437,0.000329,0.038361,0.355064,0.032983,0.029833,0,0.000926,0,0.422362,0.007255,0.000019,0.00023,0.000019,0.000045,0.008062,0.000053,0.000208,0.000008,6
0.000006,0.000076,0.000013,0.016239,0.000004,0,0.000048,0,0,0,0,0.000093,0.004194,0,0.001903,0,0,0,0,0.034254,0.008698,0.000005,0,0.002102,0,0.84537,0,0.000709,0.005404,0,0.000003,0,0,0.080879,0,0,0,7
0,0.00095,0.000371,0.003301,0.001805,0.000096,0.004312,0.000017,0.000001,0.000003,0,0.015816,0.037598,0.000019,0.0049,0,0,0.000306,0.000044,0.009598,0.006567,0.001801,0,0.244222,0,0.000471,0.658202,0.000653,0.00015,0,0.000432,0.000007,0.000001,0.00828,0.000064,0.000001,0.000013,6
0.000006,0.000076,0.000013,0.016239,0.000004,0,0.000048,0,0,0,0,0.000093,0.004194,0,0.001903,0,0,0,0,0.034254,0.008698,0.000005,0,0.002102,0,0.84537,0,0.000709,0.005404,0,0.000003,0,0,0.080879,0,0,0,7
0,0.006655,0.000191,0.008001,0.028649,0.000532,0.037313,0.030242,0.00018,0.014709,0,0.630804,0.009921,0,0.000725,0.011447,0.003999,0.000374,0.002939,0.003931,0.000682,0.016571,0.040722,0.010245,0.000045,0.000008,0,0.000573,0.000847,0,0,0,0,0.000088,0.000002,0.139605,0,5
0,0.001995,0.000142,0.000123,0.016954,0.000276,0.000137,0.529023,0.002865,0.001106,0,0.001815,0.004023,0,0,0.000013,0.383974,0.000004,0.000643,0.003671,0.000418,0.00003,0.000001,0.000132,0.019874,0,0,0,0,0,0,0,0.000005,0,0,0.032774,0,5
0,0.001995,0.000142,0.000123,0.016954,0.000276,0.000137,0.529023,0.002865,0.001106,0,0.001815,0.004023,0,0,0.000013,0.383974,0.000004,0.000643,0.003671,0.000418,0.00003,0.000001,0.000132,0.019874,0,0,0,0,0,0,0,0.000005,0,0,0.032774,0,5
0,0.000513,0.000013,0.019606,0.007698,0,0.00607,0.003651,0.001409,0.000012,0.000025,0.056339,0.001789,0.216091,0.058269,0,0.000107,0.00009,0.010942,0.002838,0.563815,0.022286,0.001624,0.006226,0,0.000415,0,0.008067,0.007214,0.004401,0,0,0,0.000465,0.000001,0,0.00002,5
0,0.001141,0.000005,0.006729,0.057747,0.000003,0.057735,0.139401,0.000831,0.000028,0.000001,0.082957,0.00091,0.000018,0.013564,0.000001,0.141919,0.001151,0.068627,0.00171,0.059867,0.22616,0.010578,0.006385,0.002721,0.000022,0,0.029868,0.000966,0.000015,0,0,0.0039,0.000168,0.000027,0.08484,0.000003,6
0,0.001449,0.000221,0.003118,0.06305,0.000006,0.222972,0.000017,0,0.000002,0,0.063975,0.007584,0.000014,0.188863,0,0.000167,0.000697,0.00001,0.003049,0.195237,0.115705,0.000848,0.082318,0,0.008006,0.000053,0.019296,0.00034,0.00005,0.001713,0.000001,0.000003,0.019754,0.000017,0.001056,0.000407,6
0.000003,0.000324,0.000001,0.00204,0.000174,0.000016,0,0.014481,0.285479,0.00002,0.000057,0.007384,0.000793,0,0,0,0.0001,0.001874,0.659814,0.00118,0.000412,0.000099,0,0.002238,0.021463,0,0.000018,0.000001,0.000066,0,0,0,0.001077,0,0.000045,0.000787,0.000053,6
