@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.024932,-0.006848,-0.011377,-0.010264,-0.002406,0.012283,5
0.024443,0.016427,-0.008492,-0.017981,-0.011639,-0.002866,6
-0.011338,-0.003641,-0.006445,-0.005665,-0.005151,-0.002802,6
0.013786,-0.004509,0.001701,0.002109,0.000292,0.002867,5
0.016823,-0.009588,0.007511,-0.002355,-0.005499,-0.006603,6
0.020798,-0.012998,-0.006581,-0.017449,-0.010909,-0.009503,7
-0.006486,-0.014901,-0.00216,-0.003823,0.009007,-0.033698,5
-0.006867,0.005341,-0.01425,0.012411,0.013256,-0.025593,5
0.025548,-0.00921,0.010504,-0.011124,-0.00554,-0.01779,6
0.005581,-0.024247,-0.011464,-0.004512,0.006344,-0.000694,6
0.005905,0.003485,-0.029065,-0.025637,-0.010519,0.006709,5
0.005455,0.018668,-0.010235,-0.013614,-0.001158,-0.00679,6
0.005581,-0.024247,-0.011464,-0.004512,0.006344,-0.000694,6
0.025548,-0.00921,0.010504,-0.011124,-0.00554,-0.01779,6
-0.016859,-0.011792,-0.000352,-0.003482,-0.011644,-0.011298,6
-0.020134,-0.003455,-0.004932,-0.00217,-0.008466,-0.004334,6
0.000531,0.006448,-0.002499,-0.004232,0.012983,0.009888,5
0.00452,0.008545,0.008736,-0.003897,0.022586,0.026696,6
0.012388,0.004987,0.000142,0.005079,0.012504,-0.012173,5
-0.000206,0.01096,0.00448,0.016811,0.007943,-0.014994,6
-0.001372,0.02817,-0.01756,0.006864,0.003889,-0.012553,5
0.013824,0.017265,-0.010813,-0.001942,-0.00702,0.009083,5
0.009105,-0.006058,-0.035321,0.004307,-0.038366,0.024859,6
-0.007798,0.003439,0.004927,0.005271,-0.002148,0.002583,7
-0.012787,0.010421,-0.000607,0.008459,-0.014155,0.001171,6
-0.01327,0.008388,0.003318,-0.021427,0.012868,-0.001664,7
0.019192,0.037419,0.022588,-0.021334,-0.010747,-0.011991,6
0.015026,0.027754,0.011152,-0.022874,-0.016475,-0.017758,6
0.015299,0.002966,-0.024952,-0.009835,-0.011756,0.011761,6
0.006655,0.016508,-0.003232,-0.021608,-0.011451,-0.023529,5
-0.005498,0.014309,-0.016585,-0.00167,-0.018699,-0.000382,6
-0.023129,-0.010969,-0.003244,-0.006055,0.011458,-0.005838,6
0.016851,-0.009127,-0.022471,0.002675,0.001981,0.006354,4
0.005517,-0.006059,-0.008603,-0.019922,0.014217,0.012736,5
0.003679,-0.006941,-0.00724,-0.021975,0.015828,0.014619,5
0.002348,-0.025071,-0.00587,-0.011571,0.007755,0.003029,7
-0.000863,-0.002451,0.000577,0.005238,-0.008495,0.017128,6
-0.009222,-0.006552,-0.023944,-0.021082,-0.00095,-0.022945,6
0.013648,-0.001585,0.000051,-0.016096,-0.007954,-0.019418,5
0.020451,0.011047,-0.012323,0.012752,-0.002856,-0.015973,6
0.001698,0.006653,-0.005144,-0.002978,0.014798,0.004228,5
0.019219,0.0202,0.022176,-0.001071,-0.005912,-0.00044,6
0.020451,0.011047,-0.012323,0.012752,-0.002856,-0.015973,6
0.001698,0.006653,-0.005144,-0.002978,0.014798,0.004228,5
0.029808,0.021869,0.020658,-0.012814,-0.011178,0.014695,5
0.012302,0.013759,-0.020779,0.021303,0.018042,0.004974,5
0.000077,0.009714,-0.003535,-0.008901,-0.010539,-0.01801,6
0.012027,0.023353,0.017848,-0.032214,-0.01543,-0.012838,7
0.001636,0.018384,0.005209,-0.017584,0.000319,-0.011859,6
-0.009088,0.001868,-0.006049,-0.013057,0.018183,-0.020278,6
0.007125,0.011998,-0.007358,-0.010232,0.011924,0.014837,5
-0.009088,0.001868,-0.006049,-0.013057,0.018183,-0.020278,6
0.007125,0.011998,-0.007358,-0.010232,0.011924,0.014837,5
0.003023,0.000134,-0.006389,0.006489,0.015227,-0.024414,6
0.018844,-0.016278,-0.003759,-0.006366,0.008602,0.009404,5
0.02921,0.016439,0.024598,-0.017538,-0.01168,0.012385,6
-0.003944,0.021653,-0.03897,-0.008112,-0.015109,0.005465,5
0.02921,0.016439,0.024598,-0.017538,-0.01168,0.012385,6
0.024049,-0.001395,-0.018429,-0.021901,-0.008444,0.018983,6
0.010597,0.023114,0.021752,-0.034499,-0.012723,-0.009404,7
0.024688,0.000504,0.011159,-0.009922,-0.003809,0.012192,6
0.01815,-0.003414,0.013324,-0.001269,-0.008464,-0.007488,6
0.010597,0.023114,0.021752,-0.034499,-0.012723,-0.009404,7
-0.002433,0.00507,-0.000379,0.001165,0.022422,0.008885,6
-0.012651,0.001686,-0.003371,-0.015512,0.026797,-0.016361,5
0.019772,0.016013,0.024505,-0.019608,-0.013159,-0.027586,6
0.020484,0.01316,0.026349,-0.019859,-0.015162,-0.029222,6
0.011383,-0.001747,-0.005579,-0.008148,0.010391,0.028875,5
0.011383,-0.001747,-0.005579,-0.008148,0.010391,0.028875,5
0.011383,-0.001747,-0.005579,-0.008148,0.010391,0.028875,5
-0.004452,-0.004031,0.005097,-0.011215,0.017473,-0.005151,5
0.011383,-0.001747,-0.005579,-0.008148,0.010391,0.028875,5
0.014975,0.027869,0.010266,-0.02104,-0.017758,-0.017874,7
0.005269,0.007891,0.014277,-0.008884,-0.024588,0.012284,7
-0.004679,-0.001347,0.005248,-0.0262,0.007114,0.011174,6
0.004451,0.011688,0.005879,-0.00319,-0.000195,0.010088,7
0.006728,0.003712,0.00874,-0.003845,0.018245,0.017125,6
-0.00332,0.006167,0.012338,0.013553,-0.0228,0.004331,8
0.005269,0.007891,0.014277,-0.008884,-0.024588,0.012284,7
0.034041,0.002667,0.006348,-0.005127,-0.008494,-0.0094,5
0.022168,-0.008076,-0.005002,-0.003933,0.000099,-0.009868,5
-0.011954,0.013825,-0.027053,0.013362,0.015573,-0.019521,6
-0.005565,0.010499,0.006762,0.001483,-0.01521,0.015022,7
0.001489,0.004795,0.006402,0.020519,0.011391,-0.022512,5
0.009155,-0.021978,-0.017704,0.012278,0.011768,0.003657,5
-0.004014,0.015557,-0.021874,-0.006724,-0.00233,-0.021951,6
0.009155,-0.021978,-0.017704,0.012278,0.011768,0.003657,5
-0.009221,0.010535,0.011811,-0.007457,-0.011769,0.010386,7
-0.009475,0.019082,-0.02378,-0.039429,0.000365,-0.009621,5
0.002015,0.005788,0.009766,0.001565,-0.030949,-0.003406,7
-0.003347,0.002982,0.009357,-0.004058,-0.017791,0.015912,6
0.01071,0.014834,0.008068,-0.023079,-0.016171,0.014618,6
0.009639,-0.005475,-0.004469,-0.02169,0.011023,0.00197,5
0.010632,-0.004962,-0.002233,-0.022862,0.011057,0.008874,4
0.00185,0.012259,0.031151,-0.018026,-0.028461,0.004587,7
-0.002755,0.002425,-0.004279,-0.014629,-0.020514,0.018717,6
0.02618,0.041551,0.024803,0.03743,0.00476,-0.024915,5
-0.00224,0.026021,0.006582,-0.017385,-0.009435,0.003438,6
-0.006789,0.003252,-0.016293,0.009988,0.007408,-0.028462,6
0.011705,-0.021148,-0.011507,0.003232,-0.001729,-0.007117,5
0.011705,-0.021148,-0.011507,0.003232,-0.001729,-0.007117,5
-0.005535,0.022647,-0.014421,0.000507,0.008313,-0.008551,5
-0.025042,0.003775,-0.020255,0.00815,0.01226,-0.003483,5
0.027249,0.024748,0.004258,0.012894,0.007707,0.002378,6
-0.009285,0.00774,0.035021,-0.029689,-0.017908,0.018526,8
0.00717,-0.004457,-0.002354,-0.035764,-0.012809,0.011641,5
-0.016245,0.008268,0.036272,-0.040557,0.0207,0.037146,5
0.023493,0.024132,0.006646,-0.012961,-0.004848,0.000799,5
0.014693,-0.007059,0.000388,-0.013628,-0.004718,-0.019525,6
0.017015,0.033778,-0.000636,-0.011649,-0.013379,-0.004878,6
-0.004932,0.003219,-0.000111,-0.010983,-0.02734,0.005954,8
-0.000242,0.020765,0.011952,-0.006511,0.002131,-0.006041,5
0.014693,-0.007059,0.000388,-0.013628,-0.004718,-0.019525,6
0.005191,0.016375,-0.023473,0.003373,0.001395,0.017289,6
0.003611,-0.004191,-0.010133,-0.018497,0.016384,0.009836,4
-0.014264,-0.007025,-0.009635,-0.007054,-0.005136,-0.009419,6
0.006305,0.009993,-0.013764,-0.008479,0.006536,0.017888,6
-0.001903,0.003464,0.021848,-0.032361,-0.006328,-0.007557,7
0.004213,0.001258,0.021265,-0.017386,-0.014593,-0.017135,6
0.000849,0.010972,-0.012797,0.013422,-0.029721,0.009713,7
-0.001844,0.012995,0.001349,-0.006732,-0.001179,-0.010942,6
0.006098,0.005722,-0.010967,-0.000614,0.014931,0.022447,5
-0.00596,-0.016084,-0.010655,0.021825,0.020531,-0.022888,5
0.011894,-0.00075,-0.012159,-0.018282,-0.013379,0.000944,6
0.024874,0.01108,0.004608,0.000673,0.000163,0.009606,5
0.010765,-0.00789,0.006496,-0.020683,-0.002699,0.031625,6
0.025792,0.026091,0.021724,0.001829,-0.012516,-0.005464,6
-0.000065,0.005738,-0.00161,0.013868,0.025899,0.000974,5
-0.008005,-0.009999,-0.01297,-0.011092,-0.009865,-0.02876,3
-0.01483,0.026413,-0.000623,0.009013,-0.004578,0.016285,6
-0.01483,0.026413,-0.000623,0.009013,-0.004578,0.016285,6
0.01859,-0.007815,0.003239,-0.014712,-0.009936,-0.013338,6
0.015062,0.033546,-0.042196,-0.001589,0.001789,0.036429,5
0.014108,0.039793,0.002173,0.01532,0.007864,-0.01709,4
0.014291,0.041403,0.001439,0.016188,0.009297,-0.017512,4
0.005548,0.003069,-0.003624,0.00208,-0.007338,-0.017091,8
0.007246,-0.008812,0.011767,-0.012258,-0.015542,-0.009431,6
0.005548,0.003069,-0.003624,0.00208,-0.007338,-0.017091,8
0.007567,-0.013918,-0.009167,-0.020575,0.013985,0.008301,5
-0.00188,0.029978,-0.008935,0.014677,0.010853,-0.011938,4
-0.001781,0.029152,-0.008467,0.013742,0.010502,-0.012298,4
-0.000971,0.002853,0.01512,-0.010015,-0.021371,-0.003392,8
0.007232,0.001744,-0.001511,0.010129,0.004179,-0.001356,6
-0.005487,0.003953,0.010843,-0.00895,0.016161,-0.01411,7
-0.005783,0.003963,0.011192,-0.009365,0.016516,-0.013554,6
0.014598,0.013334,-0.003615,0.017202,0.027855,0.015677,5
0.02441,0.01053,-0.040747,0.01308,-0.002653,0.014412,5
-0.003528,-0.005692,-0.00218,0.016794,-0.014617,-0.006124,6
-0.014607,0.003339,-0.006187,-0.015105,-0.019805,-0.001103,6
-0.002271,0.016386,-0.024213,-0.030963,-0.015116,-0.016701,4
-0.005633,0.01484,-0.024891,-0.029284,-0.014763,-0.013575,4
-0.007172,0.010801,-0.0034,-0.022781,0.010902,0.025194,6
-0.015875,0.019539,-0.021001,-0.00603,-0.030908,0.009609,6
-0.005968,0.023379,-0.03183,-0.036708,-0.009811,-0.012384,5
-0.009463,0.003554,-0.006901,-0.004775,-0.030126,0.009079,6
0.010193,0.011135,-0.00049,-0.01269,-0.020687,-0.004281,6
0.009268,0.005387,-0.020971,0.007759,0.013689,0.012714,5
0.021613,-0.002547,-0.022772,-0.00239,0.001998,0.025714,6
0.021157,0.026668,0.011703,0.004073,0.011412,0.006044,4
0.009093,0.014848,0.005519,-0.012817,-0.007961,-0.017111,4
0.029144,0.033137,0.007213,0.012097,0.005882,-0.009977,4
0.013917,0.03702,-0.008131,0.017953,0.002297,0.003899,6
0.007218,0.004302,-0.015995,0.004759,0.016405,0.008097,5
0.035391,-0.002372,0.014666,-0.001158,0.009329,0.025655,5
-0.011887,-0.001957,-0.017126,0.006958,-0.034437,0.022647,7
0.030709,0.038309,0.005794,0.016071,0.006376,-0.007851,5
0.012678,0.019447,0.001318,-0.008976,-0.009669,-0.019239,6
-0.009608,0.025253,-0.005402,0.006404,-0.002279,0.002246,6
-0.009608,0.025253,-0.005402,0.006404,-0.002279,0.002246,6
0.001227,0.003125,0.007161,-0.001066,0.022207,0.009771,5
0.00923,0.005137,-0.011494,-0.002489,0.019573,0.021847,6
0.016827,0.013936,-0.033534,0.008336,0.007822,0.02797,6
0.008347,0.005782,-0.014804,0.014848,0.010743,-0.002205,5
0.008347,0.005782,-0.014804,0.014848,0.010743,-0.002205,5
0.000719,0.035255,-0.008859,0.018113,-0.013122,-0.004558,6
0.012159,-0.000513,-0.029221,0.01437,0.008108,0.009731,5
-0.011298,0.023746,-0.008116,0.021111,0.02198,0.00105,5
0.012159,-0.000513,-0.029221,0.01437,0.008108,0.009731,5
0.026713,0.013347,0.007002,0.000924,-0.00762,-0.012795,6
0.005688,0.014885,0.007629,-0.001121,-0.005691,-0.01902,6
-0.001185,0.027062,0.021036,-0.014153,0.006446,0.009202,6
0.015238,0.000716,0.001452,0.000325,0.006926,-0.002003,5
0.015238,0.000716,0.001452,0.000325,0.006926,-0.002003,5
0.029594,0.008386,0.002483,-0.010457,0.005195,0.018185,5
0.003467,0.007572,-0.016169,-0.00428,0.007661,0.012793,6
0.002405,0.012988,-0.012358,-0.010907,-0.009483,0.008044,6
0.002405,0.012988,-0.012358,-0.010907,-0.009483,0.008044,6
0.022799,-0.01831,-0.009186,0.008696,0.003641,0.001625,5
0.022799,-0.01831,-0.009186,0.008696,0.003641,0.001625,5
-0.011128,-0.014763,-0.024356,-0.0186,-0.00048,-0.027836,5
-0.011749,-0.01405,-0.024905,-0.020279,-0.000649,-0.027137,5
0.025905,0.024609,0.003487,0.001707,-0.009708,0.009707,7
0.002698,-0.016362,-0.012591,-0.014938,0.017438,0.006025,5
-0.003746,0.009818,-0.000573,-0.004347,0.00248,-0.014264,6
-0.002822,-0.014237,0.022904,0.00244,0.010835,-0.028149,6
-0.012542,0.017492,-0.015627,-0.00195,0.016286,-0.009741,5
0.015207,0.024451,0.013008,0.031632,-0.009768,0.003086,7
0.012048,-0.00125,-0.025377,-0.016265,-0.028568,-0.00206,6
0.023098,-0.01716,-0.006334,0.026354,-0.003373,0.0014,6
-0.001053,-0.002109,0.012074,0.003832,-0.007541,-0.019341,7
-0.002182,0.009249,-0.008019,-0.007916,0.001377,-0.021519,5
-0.001053,-0.002109,0.012074,0.003832,-0.007541,-0.019341,7
-0.001457,0.007911,0.002386,0.009744,0.025063,0.011028,6
0.033772,0.00435,-0.002996,0.008,-0.007049,-0.008569,6
-0.001902,0.008333,0.002364,-0.003981,0.000882,-0.019972,5
-0.001733,0.005578,0.003654,0.009273,0.024214,0.006152,6
-0.001457,0.007911,0.002386,0.009744,0.025063,0.011028,6
0.000497,0.002021,0.002931,0.00088,0.026054,0.002259,5
-0.007624,0.013629,-0.010136,-0.012997,0.009366,0.020773,6
0.006436,-0.022894,-0.004977,-0.006638,0.014754,-0.00995,5
-0.023719,0.001722,-0.016755,0.000977,-0.010722,0.002554,6
-0.023719,0.001722,-0.016755,0.000977,-0.010722,0.002554,6
0.034465,-0.015213,-0.006415,0.022245,0.00206,0.010045,6
0.024753,0.015064,-0.006937,-0.011613,-0.020268,-0.015191,6
0.034465,-0.015213,-0.006415,0.022245,0.00206,0.010045,6
0.020607,-0.001335,-0.017467,0.000339,-0.009564,-0.002254,4
0.020607,-0.001335,-0.017467,0.000339,-0.009564,-0.002254,4
0.012624,-0.00553,-0.023969,-0.013214,-0.028484,0.000105,5
0.003246,0.017358,0.000642,0.010469,-0.008222,0.013174,6
0.039354,-0.013713,-0.001798,-0.006261,-0.004718,-0.000414,5
-0.002424,0.007135,-0.005183,0.017093,0.017759,0.000752,5
-0.001123,0.01732,-0.024859,-0.017903,-0.004016,-0.024759,4
-0.001123,0.01732,-0.024859,-0.017903,-0.004016,-0.024759,4
-0.008693,0.019779,-0.010082,-0.031076,0.010139,0.002611,6
-0.002448,0.009762,0.004192,0.001509,0.021442,0.014994,6
-0.002152,0.013548,0.006006,0.00148,-0.019696,0.014164,7
0.017333,0.005554,0.003499,0.002911,0.004028,0.009104,6
0.020282,0.004615,-0.020321,-0.010593,-0.005675,-0.012059,5
0.005973,0.002232,0.008818,0.003121,0.02337,0.018877,6
0.001005,-0.011764,0.018666,-0.00313,0.006388,-0.03267,6
-0.002221,0.01649,0.006173,0.007323,-0.017674,0.012894,7
-0.011373,-0.022454,0.00069,-0.009535,-0.021332,-0.012579,7
0.002404,0.021372,-0.002754,0.001659,0.002704,-0.003309,6
0.003231,0.009514,-0.008363,-0.000005,0.016505,0.021372,6
0.000888,0.008522,0.00862,0.000081,0.027614,0.01252,5
0.022307,0.002817,-0.018485,0.007371,-0.005705,0.008208,5
-0.012697,0.023281,-0.011661,-0.006113,-0.010043,0.015629,5
0.022307,0.002817,-0.018485,0.007371,-0.005705,0.008208,5
-0.003548,0.017675,0.013824,0.001309,-0.006618,-0.000964,7
0.005711,0.008508,0.012812,-0.009237,0.003439,-0.022671,6
-0.005604,0.012862,0.026098,-0.003157,0.014636,0.001289,6
0.006391,0.009295,-0.024049,0.031695,0.011031,-0.015645,4
0.003368,-0.012712,0.009134,0.000509,0.001054,0.017273,5
-0.006993,-0.002713,-0.000445,-0.000881,-0.00322,-0.017595,7
-0.001379,0.01939,-0.032747,-0.006529,-0.014219,0.004262,6
0.033453,-0.02418,-0.009208,0.00921,-0.006804,-0.008481,6
0.014083,-0.00413,0.006067,0.010546,0.009385,-0.010454,6
0.014083,-0.00413,0.006067,0.010546,0.009385,-0.010454,6
0.007702,0.010786,0.011699,-0.000354,0.001179,-0.02442,5
0.009025,0.014734,-0.028492,-0.010463,-0.017577,0.019409,5
-0.001379,0.01939,-0.032747,-0.006529,-0.014219,0.004262,6
0.010225,0.017044,-0.03272,-0.002717,-0.019926,0.009433,5
-0.007475,0.005536,0.002723,-0.002283,-0.0041,-0.00832,6
-0.005586,0.025,-0.010166,0.014573,-0.006447,-0.006265,6
0.013784,0.015853,-0.005697,0.011903,0.005374,-0.006887,5
0.003899,-0.003375,0.002779,0.004426,0.01259,-0.018707,5
-0.002579,0.007942,0.006682,0.00374,0.025371,0.010756,6
0.021108,-0.003745,-0.010958,-0.005955,0.002626,0.019629,5
0.003899,-0.003375,0.002779,0.004426,0.01259,-0.018707,5
0.01614,-0.018019,-0.015295,0.014456,-0.000337,-0.017793,5
-0.020279,0.001186,0.021089,-0.010212,0.011218,0.009464,7
-0.020279,0.001186,0.021089,-0.010212,0.011218,0.009464,7
0.006905,-0.011,-0.011991,-0.01523,0.014099,0.009542,5
-0.020601,0.002427,0.022065,-0.013498,0.011391,0.012064,7
-0.020279,0.001186,0.021089,-0.010212,0.011218,0.009464,7
-0.012535,-0.005664,-0.01157,0.012701,-0.004608,-0.014881,6
-0.012535,-0.005664,-0.01157,0.012701,-0.004608,-0.014881,6
-0.024899,-0.001957,-0.013965,0.022373,0.017235,-0.006566,6
0.012116,0.007089,-0.014696,0.005566,0.019387,0.022603,5
-0.012904,-0.005092,0.001117,0.003773,-0.019169,-0.005981,7
-0.007146,0.010687,0.012807,-0.002692,-0.004209,0.000403,5
-0.005389,0.008566,-0.000161,0.000311,0.022118,0.012006,6
0.018479,0.007096,0.003848,0.003716,-0.008105,-0.005113,6
-0.007146,0.010687,0.012807,-0.002692,-0.004209,0.000403,5
-0.014291,-0.004151,0.008189,-0.009066,-0.016031,-0.003445,6
-0.019438,0.001265,0.017069,-0.021551,0.016183,0.010131,5
-0.007093,-0.017814,0.010835,-0.023085,0.031396,0.019078,6
-0.00087,0.005331,0.006211,-0.000502,0.026956,0.022201,5
-0.001036,0.006154,0.003004,-0.001158,0.020467,0.015108,5
-0.008184,0.002159,0.031735,-0.001721,-0.01309,0.007203,7
0.02898,-0.000798,-0.015022,0.003036,-0.01774,0.024141,5
0.014995,-0.006572,-0.022731,0.02199,0.010175,-0.006297,7
-0.00007,-0.012678,0.013164,0.012408,0.019936,-0.039432,6
-0.007397,0.013858,-0.011048,0.002715,0.011087,-0.015796,4
0.006977,-0.012136,0.009128,0.003467,-0.000901,0.015618,5
-0.009045,0.028221,-0.023547,0.003071,-0.004167,-0.00706,5
-0.002104,0.038196,-0.018497,0.006263,0.007829,-0.004997,5
-0.016787,-0.002774,0.023472,-0.014274,-0.000503,0.007545,6
-0.002104,0.038196,-0.018497,0.006263,0.007829,-0.004997,5
0.03069,0.003205,0.007154,-0.013133,0.004442,0.015641,6
-0.013693,0.007484,0.015514,-0.013687,0.000239,0.004529,7
0.024569,-0.003124,0.015747,-0.005863,0.009255,0.018834,5
-0.016787,-0.002774,0.023472,-0.014274,-0.000503,0.007545,6
-0.00157,0.00516,0.015604,-0.011384,-0.009738,-0.00272,7
-0.007766,-0.012803,0.001565,-0.007928,-0.02658,-0.021308,6
-0.007766,-0.012803,0.001565,-0.007928,-0.02658,-0.021308,6
0.01444,0.000122,0.002635,0.006769,0.011956,0.003889,5
-0.001928,0.009896,0.001691,0.005492,0.025594,0.012353,5
0.005673,-0.014961,-0.009939,0.008798,0.01046,-0.006682,5
0.003247,0.000071,0.017525,0.002779,-0.02018,-0.008426,5
0.02597,-0.008402,0.015405,-0.011079,-0.010313,0.01161,7
0.02597,-0.008402,0.015405,-0.011079,-0.010313,0.01161,7
-0.014319,-0.0033,0.01214,-0.006561,0.001587,0.005022,7
-0.001423,-0.003868,-0.007072,0.007191,0.015502,-0.010865,6
0.033235,-0.027852,-0.004404,0.000987,0.004261,0.006839,5
-0.014319,-0.0033,0.01214,-0.006561,0.001587,0.005022,7
0.02597,-0.008402,0.015405,-0.011079,-0.010313,0.01161,7
-0.010661,-0.012468,0.047738,-0.021606,0.056131,-0.010977,5
-0.002862,0.018713,0.003673,-0.024044,-0.008216,-0.003038,7
0.017361,0.032819,-0.000813,0.00914,0.000184,0.01281,6
-0.008317,0.02384,0.032374,-0.003959,0.016377,0.014517,5
-0.005123,-0.002312,0.009416,0.009132,0.005846,-0.019147,6
-0.010845,-0.003224,0.011436,-0.006533,-0.009087,-0.000509,7
0.016626,-0.013966,-0.001864,-0.007155,0.018547,0.01463,5
0.015145,0.002634,-0.00899,-0.003114,0.008962,0.001506,5
0.021489,0.012017,-0.035652,-0.005984,-0.001671,0.004306,5
-0.019446,0.000442,-0.008016,-0.012935,-0.028459,0.007434,6
0.021489,0.012017,-0.035652,-0.005984,-0.001671,0.004306,5
-0.010971,0.008753,0.011008,-0.022862,-0.015173,0.003384,6
-0.019088,0.004311,-0.011799,-0.041145,-0.02251,0.00241,6
-0.012897,0.000908,0.002456,-0.012364,-0.01577,-0.004086,6
0.016349,-0.016628,0.011662,0.004809,-0.001112,0.02313,5
0.013426,0.004506,-0.006117,-0.017079,-0.011154,-0.022115,5
0.002171,0.01777,-0.017107,-0.006237,-0.007687,-0.003619,5
-0.000344,0.000393,-0.001032,-0.005735,0.007297,0.016731,6
0.006633,0.000404,0.012115,-0.014893,-0.000829,-0.00831,7
-0.001387,-0.000171,-0.005046,-0.003226,0.013682,-0.001059,5
-0.00445,-0.000445,-0.006487,0.011064,0.018757,-0.019227,5
-0.028501,-0.017305,0.007236,-0.014213,-0.016697,0.013858,7
0.011724,-0.014365,0.001873,-0.004407,0.017896,-0.004578,5
-0.000883,0.046835,0.002023,0.007967,0.031057,0.026361,5
-0.00236,0.018423,0.005629,-0.010016,0.012516,0.011954,4
-0.009094,0.007619,0.021309,-0.013155,0.0018,0.001295,7
-0.012547,-0.002945,0.008719,-0.01153,-0.019752,-0.004297,6
-0.01703,0.019326,-0.000613,0.001744,0.00356,0.009935,6
-0.019606,-0.006493,0.007177,-0.016437,0.005424,-0.003342,6
-0.019335,-0.005654,-0.018196,-0.007691,-0.010793,-0.012709,8
0.000477,-0.009177,0.020178,0.000203,-0.021555,0.009609,7
0.025324,0.017892,-0.014098,-0.020847,-0.015746,-0.015486,5
-0.011518,0.011475,0.019117,0.017594,-0.011859,0.01233,7
-0.015012,0.024069,-0.02523,-0.020339,-0.036389,0.011041,6
0.004054,0.006208,-0.002171,-0.000237,0.015769,0.00005,5
-0.011518,0.011475,0.019117,0.017594,-0.011859,0.01233,7
-0.00426,-0.012876,-0.005619,-0.019246,-0.033465,-0.017005,6
-0.014526,-0.000499,0.000508,-0.019425,-0.008949,-0.006154,6
-0.016912,0.001104,0.001441,0.023737,-0.000451,0.00664,6
0.009752,-0.003117,-0.006412,-0.020748,-0.00018,-0.014412,6
0.004957,-0.013437,-0.007418,-0.009223,0.010036,0.004098,6
0.000613,0.001111,-0.019513,0.017429,-0.02426,0.011655,6
-0.003005,0.012726,0.012777,-0.003378,-0.005292,-0.003736,6
-0.013868,-0.008382,-0.00109,-0.003452,-0.004738,-0.00674,7
0.002479,0.003402,0.003651,-0.003536,0.020929,0.005095,5
0.004957,-0.013437,-0.007418,-0.009223,0.010036,0.004098,6
0.000407,0.001561,-0.003459,-0.005738,0.010154,-0.020607,6
0.009623,-0.017616,0.003375,0.00943,-0.006373,-0.002102,6
0.009623,-0.017616,0.003375,0.00943,-0.006373,-0.002102,6
0.009997,-0.010989,0.009814,0.020137,-0.008372,0.001871,6
0.019186,-0.015144,-0.01451,0.017074,0.014614,0.005123,6
-0.01266,0.011369,-0.016803,0.017261,0.016074,-0.016325,6
0.030222,-0.01842,0.005266,-0.009791,0.003704,0.001097,5
0.030222,-0.01842,0.005266,-0.009791,0.003704,0.001097,5
-0.00825,0.003279,0.006029,-0.005674,0.027486,0.01179,6
-0.007384,0.004886,0.003338,-0.004412,0.02582,0.010065,6
0.030222,-0.01842,0.005266,-0.009791,0.003704,0.001097,5
0.001649,0.007279,0.00261,-0.005778,0.019033,0.005806,6
0.021075,0.007101,0.002139,-0.03073,0.00523,0.01758,5
-0.000043,0.005538,0.003912,-0.007308,0.019145,0.00798,6
-0.000494,0.01336,-0.009583,-0.009341,0.00282,0.009796,6
0.01962,0.005192,-0.030282,0.001264,-0.005746,0.00286,5
0.007401,0.026167,0.005436,-0.018029,-0.009866,-0.011254,6
-0.016332,-0.004361,-0.006678,-0.006665,0.004755,0.016444,6
-0.017085,-0.007344,0.00132,0.002238,0.010926,-0.010304,6
-0.001109,0.000156,0.014794,-0.007396,-0.013484,-0.01296,7
0.001367,0.011108,-0.006209,0.005622,0.01915,-0.003069,5
-0.002542,0.011584,-0.021938,-0.000009,0.005765,-0.001983,5
-0.006622,0.01043,-0.023574,0.001084,-0.000305,-0.016577,5
-0.001109,0.000156,0.014794,-0.007396,-0.013484,-0.01296,7
0.000659,-0.008783,0.001832,-0.011373,0.001897,0.010037,6
-0.001151,-0.005708,0.013626,-0.009272,0.021613,0.033632,6
0.011166,-0.012074,-0.003188,-0.018145,-0.007325,-0.00858,7
0.015914,-0.012782,-0.011275,0.003821,0.002087,-0.007534,5
