@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R18,38,62_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A59-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Source_57 numeric
@attribute Source_58 numeric
@attribute class {good,bad}

@data
0.019678,0.021503,0.025873,-0.035945,0.02008,-0.014957,0.033086,0.004991,-0.03116,-0.019161,0.003281,-0.01982,0.023747,0.021165,0.044949,0.021216,0.052611,0.013272,-0.020873,-0.000553,-0.041125,-0.006083,0.00091,-0.014398,-0.028208,0.040014,0.021026,-0.056688,-0.015611,-0.017035,-0.035575,0.002838,-0.009282,0.025183,0.000344,-0.045484,-0.010376,0.000739,0.015478,0.014834,-0.038904,0.006747,-0.039892,-0.015098,-0.003854,-0.055089,0.011008,0.012847,0.000591,0.00665,0.037034,0.035752,0.014308,0.003746,0.006585,-0.016604,-0.009648,0.018535,-0.015261,good
-0.015479,0.048847,-0.010992,0.006292,0.007385,-0.084537,-0.004023,0.078478,0.037199,0.051639,-0.007461,0.04976,0.067692,0.023118,-0.021457,0.027075,-0.027711,-0.047764,-0.020873,0.002865,-0.048937,0.02712,-0.052801,0.012945,0.012807,-0.026392,0.001739,0.035109,-0.023423,-0.003852,-0.001212,0.01065,-0.039067,-0.02926,-0.037742,-0.007886,-0.025513,0.026129,-0.043604,-0.030576,0.014807,0.011141,-0.006201,-0.056602,-0.03901,0.036464,-0.019265,-0.065278,-0.020893,0.00665,0.021409,-0.041152,-0.041356,0.007897,0.02514,0.033201,-0.015996,-0.055195,0.040404,bad
0.011011,0.017161,-0.004927,-0.013602,0.053093,0.006245,0.026439,-0.01636,0.009243,-0.001987,-0.033669,0.043122,-0.028329,0.003321,0.018338,-0.011749,0.04061,0.025007,-0.000151,0.015732,0.017679,-0.010136,0.001202,-0.026434,0.021221,-0.001449,-0.003885,-0.026927,-0.021057,-0.037769,0.01511,0.008965,0.054906,-0.032335,-0.035455,0.026406,0.046903,-0.001759,0.008271,-0.012483,0.013225,0.004059,-0.011049,0.007756,0.036019,0.00669,-0.015939,0.048251,0.020709,-0.004307,0.021729,0.013367,0.024178,-0.040246,-0.021221,0.004094,-0.003005,0.007975,0.005318,good
0.0104,-0.037526,-0.003034,-0.082938,-0.018868,0.034749,-0.054372,-0.065677,0.028164,-0.008823,0.036644,-0.042083,-0.01539,-0.019873,0.011258,0.025544,-0.021401,0.057477,0.011201,0.031204,0.002359,-0.011112,-0.016315,0.034174,-0.080098,-0.005294,0.012839,0.022816,-0.028412,-0.005932,0.012954,-0.08448,-0.041651,-0.017198,-0.015893,-0.02526,-0.037142,-0.05022,0.047089,0.034086,0.010876,0.003571,-0.048402,0.030095,0.001351,0.055457,-0.020822,-0.051206,0.016559,0.001003,-0.02124,0.036804,0.011355,-0.056115,-0.037517,-0.007503,-0.070388,0.001383,0.031319,bad
0.006494,0.021687,-0.011114,-0.037165,0.021423,-0.002872,-0.018305,-0.020643,-0.008089,0.045292,0.005967,-0.004195,-0.031917,0.011644,-0.016696,0.041602,0.011534,-0.076084,-0.027953,0.016659,-0.025622,-0.007059,0.019831,0.037726,-0.006236,-0.034205,0.041534,-0.008104,0.006606,0.02044,0.033662,0.021148,-0.037022,0.00376,0.058586,0.012683,0.004364,0.003424,0.008764,0.037295,-0.042383,0.009676,0.003809,0.011086,-0.031197,-0.003575,-0.001199,-0.040528,0.010845,-0.005435,-0.01985,0.018723,0.027961,-0.017494,-0.018195,-0.018801,0.052241,0.028301,-0.020876,good
0.012448,0.022705,0.016634,-0.034067,0.000843,0.024948,0.009477,-0.033648,-0.016321,-0.035859,0.014987,0.024727,-0.02423,-0.048518,-0.025048,-0.036673,0.017404,0.005573,0.013488,-0.020977,-0.041074,-0.034763,-0.020285,-0.02487,0.012787,0.001318,-0.056931,-0.01179,-0.007776,-0.018078,-0.008994,-0.013812,-0.002158,-0.000484,-0.012509,0.002887,-0.005048,0.026157,0.036627,-0.010067,0.049085,0.037643,-0.014912,-0.030191,0.008923,-0.031755,0.020779,0.020216,0.028833,-0.000952,-0.043645,0.003603,0.007941,0.035348,-0.004197,-0.003174,0.005612,0.014725,-0.008254,good
-0.000247,-0.005014,-0.013617,-0.023931,-0.006427,0.01136,0.019553,-0.034492,-0.035122,-0.053597,-0.002188,0.00399,-0.019421,-0.061724,-0.000146,0.060062,-0.002654,0.031713,0.035064,0.012794,-0.008088,0.007571,0.019741,0.001302,-0.072794,-0.06108,0.047431,0.030971,0.020927,0.014395,0.047302,-0.035639,-0.001752,0.03117,0.042223,0.053415,-0.029739,0.001809,-0.013426,-0.098359,0.022143,-0.010943,0.026871,0.009692,0.016569,-0.009344,0.007991,0.011919,-0.006591,-0.022102,0.030527,-0.019148,-0.034853,0.03701,0.054118,-0.009942,0.019457,0.020034,0.009883,good
-0.023657,-0.013173,0.02669,-0.013846,0.003899,0.01241,0.039378,-0.045169,-0.016391,-0.021763,0.047142,0.022675,-0.041025,0.025538,-0.017306,-0.026519,-0.0001,0.034284,-0.010161,-0.034378,-0.023336,-0.009159,-0.035114,0.037226,0.004619,-0.007918,0.023093,-0.019969,0.026367,-0.016037,0.009273,0.0169,0.001623,0.005019,0.006919,0.006875,0.018339,-0.035694,0.00644,0.009245,0.06187,-0.01596,-0.026674,-0.003901,-0.019401,0.002661,0.011282,0.003665,0.0107,-0.050694,-0.015991,0.00415,-0.018017,0.001991,-0.017009,0.012639,0.016892,0.024577,-0.006035,good
-0.054053,0.042377,0.101069,0.014715,0.050109,0.053463,-0.053584,-0.058241,0.033537,0.070682,0.009629,-0.036727,-0.032894,-0.018386,-0.005588,0.019629,0.007567,0.103115,0.053102,0.05621,-0.017443,-0.049051,-0.046209,0.058111,0.04894,0.018286,0.043975,0.008986,0.000258,0.038507,-0.008781,0.062896,-0.049076,-0.043054,-0.022117,-0.013013,-0.019653,0.061042,-0.027613,0.011416,-0.001733,0.097567,-0.032568,-0.081199,0.018607,-0.022618,0.054099,0.029448,-0.002094,0.029843,0.03557,0.003037,0.080775,-0.017738,0.05285,0.014158,0.013301,-0.068623,-0.046022,good
0.027394,0.016153,0.025792,-0.003427,0.023584,-0.03459,-0.020222,0.004753,0.006601,0.044499,-0.03405,-0.039053,-0.040655,0.031319,0.042792,-0.028447,-0.0761,-0.011709,0.041804,-0.070278,0.002703,-0.031578,0.059882,0.020806,0.034109,-0.016793,0.009041,-0.021844,0.041114,0.031171,-0.00153,0.010849,-0.010027,0.027759,-0.020721,-0.050432,0.030067,-0.01407,0.061173,0.057604,-0.033086,0.017284,-0.048198,0.023088,0.127063,-0.010408,0.023331,0.001998,-0.079699,0.017844,0.047601,0.030172,-0.037644,0.02153,0.04387,0.025314,-0.002249,0.033509,-0.014798,good
0.002926,0.008545,0.02469,-0.008676,0.026783,0.002548,0.037309,0.020551,-0.013025,-0.010957,-0.023832,0.031869,-0.00714,0.025212,-0.024926,0.009714,0.000131,0.030964,0.008849,0.020466,-0.036313,-0.012302,0.002908,0.003389,-0.01651,0.033789,-0.025193,-0.004588,-0.027063,-0.007939,-0.019317,-0.038165,0.042856,-0.022945,0.011173,0.080432,0.02965,0.012729,0.006598,-0.01263,-0.000109,0.012741,-0.003681,0.011191,0.003063,-0.036638,0.031399,0.029432,0.025537,0.014184,0.035823,0.017703,0.012621,0.030465,-0.028123,0.013916,0.003903,0.00911,0.003587,good
0.003931,0.024729,0.009112,0.019357,-0.004829,-0.006511,0.029857,0.054196,0.01376,0.019253,-0.029763,0.027436,-0.02247,0.001123,-0.000095,-0.073272,-0.002969,0.045514,-0.041411,-0.033524,0.003397,0.022579,0.002545,-0.015142,-0.023213,0.037858,-0.005593,0.011037,-0.017883,-0.005199,0.016857,-0.019782,-0.015864,-0.018175,-0.006524,0.011727,-0.01697,0.013622,-0.014068,0.021818,0.006756,-0.007659,0.055113,0.033269,0.00721,-0.030664,-0.02363,0.038302,0.037555,-0.038975,-0.072143,-0.007568,-0.028767,-0.045373,0.029316,0.020207,0.000657,-0.011556,0.028877,good
-0.016089,0.003916,0.000078,0.025094,0.010246,-0.008952,-0.006398,-0.000003,0.000088,0.018521,-0.062722,0.000092,-0.010751,0.017969,-0.00693,-0.055694,-0.003457,-0.027728,0.008882,-0.004288,0.000223,-0.028202,-0.005878,0.030329,0.004619,0.041398,-0.020242,-0.014598,-0.007874,-0.047535,0.000133,-0.037299,0.030828,-0.017869,-0.014841,-0.02584,-0.002932,0.056103,-0.008331,-0.021517,0.030437,0.006989,0.014586,0.026311,-0.000114,-0.009423,-0.004831,-0.016294,0.018146,-0.008336,-0.026855,0.015015,-0.009312,-0.043175,0.011738,0.020696,0.02031,-0.024984,0.003364,good
0.014306,-0.023724,-0.005987,0.091985,0.010864,0.024167,0.043462,-0.013075,-0.01407,0.009403,-0.031631,-0.006698,-0.111996,-0.007643,0.097683,-0.0104,0.00598,0.057705,-0.006469,-0.013187,-0.037463,0.038351,-0.022406,-0.031793,-0.022837,0.00144,0.034942,-0.040453,0.002455,-0.000685,0.005349,0.051605,0.016903,-0.056176,-0.006599,0.049578,0.05542,0.025397,-0.054713,0.004702,-0.062036,0.079501,0.028956,-0.00637,0.065971,-0.010899,0.093528,-0.145448,0.038799,0.117856,-0.040724,-0.087661,-0.003209,-0.019691,-0.038215,0.048094,-0.107182,0.040996,0.058592,good
0.036157,-0.039907,-0.035322,0.040475,-0.06031,-0.024333,0.021434,-0.072513,-0.014804,0.040737,-0.001198,-0.010406,0.00878,0.07168,0.06387,0.008149,0.003196,-0.045794,0.065034,0.034653,0.027079,-0.009647,-0.014423,-0.006292,-0.0071,0.012711,-0.016336,0.005788,0.007263,-0.049244,0.056652,0.020562,0.010015,-0.017808,0.022025,-0.043967,0.023558,-0.023975,0.012788,0.035124,-0.045979,0.027009,0.015562,-0.014583,-0.021842,-0.000024,0.042654,0.068911,-0.012982,0.047817,-0.022461,0.019653,-0.002231,0.002967,0.050068,-0.040339,0.043015,-0.046712,-0.037895,good
0.006982,-0.003704,-0.036016,-0.058894,-0.026734,0.00317,0.020025,0.000597,0.036223,-0.028683,0.0421,-0.027938,0.007145,0.015794,0.032742,-0.023584,0.010009,-0.002842,-0.010375,-0.004886,0.002577,0.007101,-0.033148,-0.027887,-0.047251,0.03562,-0.032441,-0.006761,-0.069566,0.040437,0.022713,-0.020172,-0.015934,-0.002465,-0.021126,-0.005353,-0.003784,-0.029779,-0.024928,-0.039975,-0.005884,-0.002531,-0.004248,-0.006859,-0.014108,-0.003087,0.04177,0.012999,-0.070087,-0.026187,-0.048293,0.006577,0.008403,-0.012855,-0.018195,0.060789,-0.022221,-0.031269,0.016844,good
0.015649,-0.01476,0.017779,0.037057,0.049797,0.029622,-0.021779,0.014646,0.00668,0.011929,0.023948,0.005219,-0.021982,-0.014013,0.04263,-0.010162,-0.009072,0.007917,-0.05606,-0.032608,0.029276,-0.035526,0.051251,-0.014349,0.023174,0.004899,-0.013894,0.00298,0.016052,-0.040699,-0.016896,0.028741,0.017949,-0.017931,0.009085,-0.019736,0.025816,-0.013721,0.005952,0.00485,0.026043,-0.017425,-0.041566,0.014348,0.045785,-0.023339,-0.050852,0.015445,0.046222,0.030483,0.020508,0.036255,0.006558,-0.03756,-0.052715,0.012639,0.022752,-0.003255,0.000435,good
-0.002295,0.051228,0.014032,0.011907,-0.005006,0.017086,0.021978,0.038683,0.003996,-0.041866,-0.02333,0.026994,0.018864,-0.015456,-0.008762,0.011572,0.008422,0.017666,0.0365,-0.024661,-0.023302,0.036398,0.005426,-0.045221,0.040639,-0.004419,0.000762,0.005934,0.011245,-0.045867,-0.043998,-0.020172,-0.038884,-0.024194,-0.054573,-0.055646,-0.019775,-0.057122,0.005834,0.002505,-0.043725,0.038485,0.011866,-0.015403,-0.095162,0.06039,-0.002664,-0.007997,-0.021259,-0.024234,-0.021926,0.046861,0.001872,0.029137,0.017449,-0.018313,-0.009038,0.025371,-0.019777,good
-0.04148,-0.064809,-0.02519,0.028146,-0.031258,-0.071758,0.016551,0.049802,0.030117,-0.052036,0.027122,-0.003509,0.024405,0.037745,0.01553,0.012787,0.056235,0.017194,0.062104,0.006577,-0.005636,-0.025761,-0.012226,-0.007513,0.064189,0.022721,-0.027078,0.039235,-0.053528,0.026074,0.022045,-0.006294,0.005437,0.035353,0.027152,0.009072,0.027586,-0.030079,-0.074493,0.022429,-0.035542,-0.014007,-0.001283,-0.026973,0.009652,0.009986,-0.005075,0.01813,0.011554,0.029262,0.004883,-0.003784,-0.016697,-0.044396,0.020649,-0.028865,0.001511,-0.012288,0.003364,good
-0.021826,0.019245,0.054072,-0.016902,0.018981,-0.005313,0.022954,-0.019667,0.015593,-0.01672,0.031358,0.030961,0.01984,0.070237,0.00845,0.020117,0.030761,0.021572,0.012818,-0.025943,-0.029284,0.014425,0.028253,-0.003534,0.053823,0.010229,-0.018769,-0.003466,-0.026109,-0.015204,0.02237,-0.004975,0.020961,-0.002099,0.022454,0.001269,0.015717,-0.005609,0.021947,0.024112,-0.008447,-0.016203,-0.018896,-0.02053,-0.028024,0.024745,-0.027322,0.014647,-0.021381,0.003598,-0.00862,-0.00862,-0.00744,0.042809,-0.017951,0.0166,-0.004155,0.033184,-0.04236,good
-0.008914,0.019278,-0.005133,0.015619,-0.005267,0.02021,-0.005349,-0.006904,0.016026,0.00402,0.013193,0.026207,-0.017224,0.026655,-0.056786,0.032901,-0.012847,-0.040797,-0.02414,0.018318,-0.058197,-0.010984,0.028835,0.057394,-0.017374,0.003313,-0.020318,0.035182,0.004356,0.037123,0.023044,-0.029596,-0.006513,0.006756,0.020647,0.083108,0.00676,-0.016623,-0.018309,0.019866,-0.005048,-0.004595,-0.016342,0.016284,-0.036654,-0.018316,0.006526,0.012254,0.050904,0.017998,-0.044181,0.036271,-0.025952,-0.017677,-0.001363,-0.038873,0.0385,0.030532,0.040034,good
0.002954,0.012217,-0.032148,0.007028,0.0476,0.009602,-0.013478,-0.034427,-0.012607,-0.020298,0.001487,-0.001373,0.001456,0.008692,0.030911,-0.000274,-0.020913,-0.015521,0.027925,-0.040543,-0.03591,-0.039433,0.046734,0.012018,-0.000752,-0.01683,0.002585,0.009694,0.028259,-0.011646,0.022655,0.005547,0.010564,0.012099,-0.009714,-0.003867,0.019468,-0.007374,-0.003082,-0.012483,-0.025715,-0.003265,-0.014223,-0.013362,0.013314,-0.002832,-0.06135,0.031802,-0.013714,-0.033971,0.003906,-0.013062,0.020229,-0.007775,-0.019023,0.01801,-0.012405,-0.003255,-0.012749,good
-0.027197,0.053547,-0.042974,0.042669,0.00653,-0.032657,0.016118,-0.093641,-0.016634,0.100223,0.01085,0.031694,0.000309,0.092698,0.02969,-0.061914,0.000853,-0.070225,0.038209,0.059262,0.064954,0.081808,-0.035589,-0.015497,0.039663,0.004125,-0.000458,0.017286,0.016372,-0.044013,-0.061065,-0.043061,-0.046177,0.041602,0.013909,-0.016492,-0.061737,0.038581,-0.021388,0.027774,0.006934,0.016512,0.00796,-0.000511,0.047416,0.008388,-0.050027,0.093017,-0.017109,0.015317,-0.043288,-0.045486,0.000373,0.017174,-0.077277,0.061277,0.014156,-0.014912,0.01306,good
-0.000342,-0.055837,-0.014265,-0.029227,-0.007393,0.026936,0.021312,-0.014895,-0.049472,-0.064487,0.056175,-0.031097,-0.014413,-0.016943,0.030301,0.058747,-0.024819,0.020368,-0.003447,-0.020798,0.023844,0.000606,0.056927,0.018061,-0.06252,-0.031173,0.037253,-0.011363,0.015533,-0.005565,0.017654,-0.037116,0.00559,-0.013536,0.016821,-0.005851,-0.052523,0.022045,-0.023711,-0.024996,0.043835,0.013337,0.012144,-0.007747,-0.007438,-0.00216,0.003592,-0.02313,-0.018109,-0.011693,0.056397,0.029968,-0.024961,-0.030724,0.015217,-0.047542,0.012131,0.00236,-0.053154,bad
0.048486,-0.021709,0.047846,-0.037776,0.030822,-0.014652,0.036993,-0.03163,0.012541,-0.011105,0.007432,-0.00035,0.053043,-0.013015,0.031521,0.019385,0.01068,-0.00333,0.026734,0.005185,-0.03966,-0.013895,-0.004583,0.016363,-0.072154,0.021704,0.004424,-0.043871,-0.008531,0.011163,-0.000846,-0.005829,0.026729,-0.033166,-0.018211,-0.022718,0.016724,0.024665,0.049047,0.08417,-0.007593,0.024813,-0.010595,0.002297,0.029349,0.05038,-0.042581,-0.036958,0.024761,0.027157,0.055101,0.002793,-0.011022,0.030602,-0.017463,0.002684,0.008418,-0.027363,-0.011843,good
-0.01499,0.065388,-0.012579,-0.025691,0.011596,0.008297,-0.003413,0.073839,0.000578,0.004032,-0.00624,0.019425,0.015934,-0.012526,0.008328,0.01377,-0.002565,0.021572,0.006227,-0.015018,-0.036486,0.040304,-0.005316,-0.033258,0.00353,-0.011255,0.005157,0.011793,0.015151,-0.025847,-0.043021,-0.021149,-0.034611,-0.015893,-0.065803,-0.040876,-0.000366,-0.026849,-0.014674,-0.011167,-0.013208,0.048251,0.011866,-0.057396,-0.061959,0.042812,-0.012917,0.014953,0.002178,-0.027164,-0.025832,0.03148,-0.011678,0.009606,-0.000861,-0.011477,-0.008061,0.028301,0.025633,good
0.036767,0.008015,0.011591,-0.026667,-0.036988,0.003415,0.038579,-0.033583,0.09384,-0.035519,0.088487,-0.045272,0.002262,-0.043776,-0.0405,-0.033105,-0.018068,-0.074131,-0.019164,-0.046146,-0.035998,-0.071024,0.009088,-0.045465,0.022085,0.047338,0.048614,-0.020433,-0.056382,-0.030349,0.008035,-0.013825,-0.031193,-0.032251,0.015862,-0.045636,0.026123,0.002936,0.018529,-0.075376,-0.017847,0.024813,0.010401,0.028298,-0.041451,0.050136,-0.009499,-0.050233,-0.068623,0.050961,-0.013869,-0.005141,-0.052709,-0.023597,0.026482,0.036375,0.009517,-0.000019,0.005369,bad
0.014401,0.002136,-0.000212,-0.018808,-0.006542,-0.031937,0.0179,0.049848,0.001989,0.04959,-0.061673,0.007149,0.029969,0.025457,0.005957,0.008859,0.012887,-0.005657,0.007629,-0.041058,0.019229,0.017483,-0.029684,-0.022856,-0.01944,-0.026514,-0.050828,0.055714,-0.001673,-0.059941,0.008187,0.006757,-0.026206,-0.04742,-0.019726,0.036609,-0.043744,-0.017544,0.007575,-0.031185,0.002454,0.030319,0.009746,-0.03959,0.013073,-0.000505,0.018215,-0.033404,0.031396,-0.008399,0.051203,0.030825,0.03089,0.018502,0.031203,0.025879,0.055539,-0.001389,0.044358,good
-0.037113,0.000977,-0.026701,0.004751,-0.045116,-0.04158,-0.022139,-0.042681,0.001623,0.042021,-0.012357,0.029732,-0.020324,0.02033,0.036841,-0.036673,-0.041251,-0.040813,0.029601,0.054035,0.022525,0.067288,-0.056845,-0.009916,-0.115631,-0.014551,-0.02092,0.031422,0.063208,-0.028081,0.054585,-0.022357,-0.03646,0.057866,0.003604,0.007861,-0.054578,-0.012905,-0.012811,-0.034725,-0.035082,-0.060013,0.040508,-0.020547,0.045544,0.005965,0.032009,0.076307,0.018579,0.019678,-0.041082,-0.058591,0.019762,0.072701,0.075393,0.047119,0.026364,-0.028488,0.029222,bad
0.020898,0.006184,-0.015386,-0.022273,0.011657,0.034237,0.012701,0.008165,0.021696,0.025761,0.017686,0.040483,-0.044613,0.014329,-0.030368,0.009863,0.030638,-0.024814,-0.009398,0.039975,-0.02318,-0.02952,0.018976,0.012335,0.03771,0.021704,-0.006318,-0.050829,-0.012437,-0.000067,0.040131,0.03006,0.012416,-0.014306,0.015618,0.028796,0.023041,0.004889,-0.004786,-0.010068,-0.012109,0.023837,-0.004003,-0.046165,-0.01069,0.003261,-0.006692,0.017821,0.013775,-0.019107,-0.005202,0.015305,-0.034784,0.039391,-0.030402,-0.032961,0.013179,0.029522,0.001829,good
-0.033451,-0.025879,-0.049773,0.00939,0.005238,0.171677,0.034379,0.003462,-0.017786,-0.041719,0.01987,0.024972,-0.013488,-0.001643,0.015479,-0.028616,0.012033,0.027058,0.009582,-0.076275,-0.06207,0.070706,0.029764,-0.001677,0.000092,-0.098291,0.004104,-0.099193,0.025427,0.040012,0.000191,0.007916,0.026651,-0.009029,-0.012143,0.080035,0.020831,0.009067,-0.014154,-0.008358,-0.066637,0.078659,-0.017842,-0.016763,-0.003773,-0.066911,0.055935,-0.107958,0.073266,0.118188,-0.050237,-0.124326,-0.054483,0.008981,-0.04448,0.001709,-0.099856,-0.00383,0.086228,good
-0.035498,-0.007427,0.006098,0.001043,-0.049256,0.002926,-0.017939,-0.00453,0.00302,-0.009396,0.00499,0.008195,0.048649,0.035814,0.012967,-0.04165,0.005614,-0.02335,-0.028441,0.01788,-0.017199,0.041769,0.010187,0.023688,-0.015025,0.012426,0.019073,0.026808,-0.009019,0.007013,-0.002311,0.029815,0.011715,-0.015344,-0.017235,0.034838,0.008362,-0.005365,0.009496,0.037783,0.010962,-0.013761,-0.005712,-0.061668,-0.003365,-0.006505,0.025535,0.006499,-0.019428,-0.077091,-0.002516,-0.015029,0.012904,0.037194,-0.052131,0.014158,-0.037724,0.019268,-0.010866,good
-0.052344,0.042988,-0.030279,0.023382,-0.019959,-0.008609,-0.006953,0.017199,0.005217,0.050419,-0.049453,0.077836,0.047672,0.069993,-0.06052,-0.019556,0.009887,0.039639,-0.097045,-0.02106,-0.041125,-0.046122,-0.046942,-0.09057,-0.01063,0.032202,-0.010712,-0.034227,0.010756,0.062066,0.053109,0.009674,-0.033085,0.031775,-0.012352,-0.032788,-0.045044,0.01734,-0.018702,0.00458,-0.027185,-0.023527,0.013819,0.000771,0.027396,-0.014317,-0.016335,0.026519,-0.016987,0.028134,-0.019606,-0.012343,0.032862,0.001061,-0.015876,-0.02051,-0.001347,0.023418,0.022825,bad
0.060083,-0.003103,-0.004072,0.029611,0.011528,-0.001872,0.032298,0.037595,0.003994,-0.032993,-0.024391,-0.019195,-0.033212,-0.038916,0.011624,-0.000762,-0.009927,0.071882,-0.014067,0.001999,0.032694,0.01672,-0.021137,0.000483,0.003154,-0.034408,-0.007547,0.017384,-0.007141,0.041447,0.046306,0.0122,0.002202,0.054823,-0.056451,-0.03649,0.045164,-0.046925,0.009614,0.030363,0.022381,0.033356,0.049742,0.026189,0.043343,-0.024316,0.080374,0.059543,0.007282,0.020107,-0.029907,0.014648,-0.039097,-0.018029,-0.025127,-0.013972,0.04802,0.003092,-0.027275,good
-0.015967,-0.010296,-0.005499,-0.006159,-0.023804,0.032956,-0.002436,0.00255,0.008879,-0.016964,-0.007217,-0.00035,0.015934,-0.045729,0.042019,-0.072168,-0.016847,-0.015537,-0.055297,0.003781,0.020643,0.022726,0.057428,-0.044489,0.002553,0.00437,0.046172,0.017164,-0.000962,-0.011443,-0.026115,0.003021,-0.013371,-0.034204,-0.032844,0.033221,0.056397,-0.000482,0.009496,0.024722,0.011206,0.003329,0.028467,-0.038353,0.024955,-0.001622,-0.008035,0.00714,-0.021259,-0.04523,0.010301,0.012925,0.025798,-0.020668,-0.054572,0.001219,-0.012456,0.013652,-0.004885,good
-0.008643,0.085163,-0.009161,0.000677,-0.013795,-0.008792,-0.051753,0.032824,0.024992,0.013309,-0.070205,0.031144,-0.01141,0.028489,-0.011692,-0.000146,0.003417,-0.013584,-0.02307,0.029049,0.005995,0.055929,-0.008978,-0.002985,-0.023814,0.036596,-0.030976,0.048414,-0.048326,0.008577,-0.026725,-0.049225,0.027523,-0.016137,0.018669,0.026751,-0.003174,0.042975,0.007787,0.050845,0.004859,-0.004484,0.085108,0.01902,-0.02192,-0.007481,0.041282,0.005919,-0.026142,-0.058414,-0.092726,-0.029067,0.00822,-0.029457,0.03576,0.052,-0.031499,-0.039082,0.060057,good
-0.002295,0.041706,0.006464,-0.02032,0.023559,0.025143,0.01856,0.000597,-0.000887,0.022098,-0.002334,0.032609,-0.009457,0.013841,0.001004,-0.01626,0.002562,0.017666,-0.007445,-0.000125,-0.04088,0.016867,0.006891,-0.016412,0.026967,-0.005884,-0.018281,-0.019945,-0.024888,0.000535,0.003945,-0.030915,0.01263,0.003638,0.000725,-0.00987,0.036743,0.043463,-0.009547,-0.002622,0.023413,0.007235,0.00796,-0.007347,-0.015084,0.013026,0.002708,0.012755,-0.027119,-0.041324,-0.054885,-0.003188,-0.011144,0.026207,-0.007941,0.014891,0.006587,-0.015644,-0.010256,good
-0.013037,0.022114,-0.040655,-0.07989,0.014098,0.075497,0.006353,0.012804,-0.02408,-0.028927,0.073106,-0.03807,0.029606,-0.021315,0.017361,-0.004175,0.010253,0.005459,0.057008,0.029477,0.02162,0.017355,-0.012274,0.01673,-0.034556,-0.034937,-0.006684,-0.063402,-0.088731,0.006402,0.080685,-0.043854,0.07867,-0.00979,-0.045311,-0.017041,-0.023498,0.014899,0.005834,-0.017514,-0.027429,-0.023527,-0.020117,0.010292,-0.017526,0.027675,0.004172,0.027984,-0.047748,0.064633,0.050462,0.032456,0.027125,0.004967,0.009881,0.0166,-0.010869,0.016582,0.05139,bad
0.049341,-0.005849,-0.023359,0.055612,0.040764,-0.002116,0.037547,0.019772,0.004971,-0.014927,-0.00779,0.046479,-0.002451,-0.037695,-0.006442,-0.015899,-0.031777,-0.014544,-0.003813,-0.021255,-0.006613,-0.015507,0.014386,0.022028,-0.017354,0.005021,0.03945,0.004323,0.03949,0.014721,0.028515,0.025079,-0.012629,0.003493,-0.025094,0.031594,-0.011782,-0.050831,0.003022,-0.005892,-0.050617,-0.029144,-0.009828,0.041692,0.028206,0.02793,-0.042795,0.018619,0.028034,-0.038609,0.018555,-0.060181,0.02731,-0.010949,0.000508,0.012639,-0.005569,-0.040853,-0.008598,good
-0.028174,-0.02348,0.045038,-0.012019,-0.017945,-0.008304,0.027837,0.009386,0.021574,-0.060909,0.065537,0.039689,-0.072933,-0.047683,-0.019016,-0.045557,0.042723,0.037197,-0.001586,-0.01453,0.01283,0.007101,-0.011175,-0.066217,0.041616,-0.035669,0.047149,-0.049242,-0.02147,-0.050368,-0.006919,-0.00235,0.009578,0.002417,0.077507,-0.016095,0.044556,-0.03222,-0.029811,0.027652,-0.024438,0.02286,0.017237,0.009499,0.062064,0.051601,-0.001199,0.006286,0.006085,-0.012515,-0.008742,0.02562,0.013743,0.004723,0.040154,0.032469,0.028072,0.018535,-0.019533,good
