@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M28'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute class {good,bad}

@data
0.867153,0.647638,-1.107701,0.841212,-0.822405,0.415157,0.325498,-1.556244,-0.585763,-0.828635,-0.387154,0.076407,0.19236,-1.422908,-0.166951,-0.523742,0.1092,-1.67877,-0.259024,-1.46782,0.789685,1.003797,0.502487,0.56316,0.855172,0.593483,-0.297323,-0.391298,good
-3.120148,-1.758101,3.598328,3.08501,3.893338,1.855606,-2.017428,0.72328,-0.400243,2.899565,1.07905,-3.786124,2.220111,2.160367,-2.847955,0.890512,-1.046555,-2.630875,2.672758,-1.096357,1.014702,2.491702,-0.267998,-1.536678,2.52972,-0.894193,1.739215,1.854123,bad
0.308919,1.42661,1.516725,0.05128,0.835698,-1.306878,-1.324834,-0.495601,1.617846,-0.433821,-0.666058,1.584468,-0.455079,-0.604523,-0.407998,0.319884,1.292652,-0.895089,2.109874,-1.2537,-2.503226,0.744838,1.838479,1.079447,0.488515,0.129955,0.755206,0.416374,good
-2.627272,-2.755078,1.561452,-6.078487,-2.229997,0.856813,-2.755558,2.004163,-3.298288,-0.560509,-2.291447,-0.71811,-0.535604,-2.121737,0.224515,-2.405975,-0.510694,0.293993,-2.28752,0.299894,-0.428468,1.612035,-1.206386,2.129811,1.480943,1.750897,-2.697254,1.59743,bad
-3.969056,-1.282362,2.050717,2.016525,1.720043,2.321701,-1.258557,-1.410482,-1.275685,1.045505,-0.050572,-0.367565,-0.106425,1.475278,-1.749147,0.219593,1.023374,0.337702,-1.170194,-0.908562,0.700599,-0.838853,-0.497971,0.648868,-0.76664,0.288692,-0.222452,1.097998,good
2.184057,-0.412147,0.461479,0.22389,-0.993934,0.748897,0.028967,-2.470629,1.035382,-0.398861,-0.94496,-1.133943,-0.532229,-0.093547,-0.828617,0.282439,0.3921,-0.006872,0.220723,-0.149849,0.622604,-0.16047,-0.267911,0.864272,-0.259645,1.043349,-0.613622,0.644091,good
2.548156,0.32136,-1.386752,-0.466766,-1.143213,-2.064628,-1.303178,0.964537,0.59665,1.50772,0.004419,-0.708577,-0.940376,0.64226,0.431601,2.427713,-0.877421,1.173248,-1.011605,0.372729,0.48166,-1.014749,-0.99089,0.31878,0.641484,1.300788,-0.523657,0.522253,bad
2.163841,-1.220241,1.287896,-1.136023,3.726001,-0.721967,-0.406181,-0.07367,-0.867762,2.277556,1.036803,-3.058999,1.275584,1.07143,0.338001,0.730637,0.44038,-2.853704,1.673693,0.919658,-2.585932,-2.555005,-0.373663,1.257273,-0.331438,-2.601467,0.76694,-1.675166,bad
-1.161915,0.942939,-0.332102,0.517328,0.103255,-0.886987,-1.826322,-1.867687,-1.432296,-0.285183,-0.214402,1.49726,0.943024,-1.678734,-0.040676,-0.427016,0.494034,0.675117,-1.109575,0.541819,0.552362,1.115171,1.510723,1.117875,-0.323476,-0.797011,-0.311684,-1.012754,good
-0.477436,-1.036877,-1.789069,-1.516645,1.415048,2.063142,-1.583361,-0.087398,-0.797197,0.51924,-1.143311,0.577719,-1.071099,-0.532581,0.202794,-1.614126,-0.887041,1.210674,0.479407,-0.758193,1.158351,-0.814661,-0.54895,0.587272,-0.848287,0.87513,-0.597073,-0.464409,bad
-0.367474,0.826738,0.666817,3.623068,2.298051,-0.394147,1.619433,2.172249,-1.01094,-1.10866,0.492349,1.827619,-1.774307,1.260413,-0.27213,-2.007732,-1.999859,0.377403,-0.173602,0.928903,-0.660719,-0.419675,0.429234,0.115656,1.647235,-0.961437,-1.074874,0.793299,good
2.751926,-0.375983,2.246364,-1.35133,-4.098094,-0.121807,-1.595963,0.88246,0.475723,1.351244,-0.1688,-0.451078,-0.890007,0.180672,0.235191,0.384061,-1.189544,0.168839,0.968722,-1.407006,1.203101,-1.024391,1.604047,-0.11372,-0.410763,-0.423981,-0.308113,-0.771022,good
-0.121832,-0.122934,-0.058838,1.602649,1.187333,-1.979229,-1.451031,-0.763693,-2.140758,-0.421805,0.370415,0.118045,-2.538672,-2.063692,0.889976,-0.125714,0.061613,-0.542297,0.718076,0.977767,-0.620463,-2.488034,0.679422,1.545784,0.570254,-0.076535,0.597252,0.081692,good
0.404345,1.817763,0.257389,-2.050672,1.417219,-0.498446,1.601933,1.19362,1.379656,1.579119,1.657388,-2.415053,-2.931374,1.441083,-3.107625,1.50979,2.288253,0.459917,0.200772,1.004169,4.675374,1.834311,-0.587341,-0.889866,3.27551,-0.818836,1.520006,0.173527,bad
-0.310832,1.359591,-0.053445,0.423623,0.281817,2.378506,1.292891,-0.777518,0.580179,-1.232289,1.047756,-0.201427,-1.489694,-1.104899,-0.604085,0.48286,-1.840791,-1.947828,-0.940152,-1.349046,-0.314832,1.499283,0.394213,1.381772,-1.195518,-0.212387,1.379194,0.190372,good
-1.914479,0.644432,-1.410278,0.234988,-0.467312,-0.628171,-1.863174,-1.718069,-1.620509,-0.432228,-1.10196,2.322169,0.104853,-0.989843,-0.089632,0.354331,0.197189,-0.141651,-0.026232,-0.035941,1.300956,0.791885,0.447284,0.383329,-0.206639,-1.869665,-0.177618,-0.277597,good
0.413108,-1.470429,1.368929,-0.777513,-3.256447,2.136179,-1.78591,-0.072776,-0.670018,-3.139483,1.155564,-0.771429,1.182468,0.019464,-0.072039,-0.621678,1.584969,0.477462,-0.510064,0.505264,-1.876542,0.539575,0.264076,0.592383,0.578006,0.414309,0.55229,-0.70882,bad
-0.584584,-1.69828,-1.613479,0.185308,0.923824,-0.556813,-1.804616,-1.169606,-1.413982,0.335603,-0.89936,1.1697,-0.881578,1.816728,2.361744,0.21313,0.886356,0.174058,0.075864,0.078643,0.374283,1.578381,-0.425153,-0.069514,-1.380932,-2.040647,0.19975,-0.744868,good
0.357737,0.142275,2.080499,1.522108,0.400364,2.130799,0.619879,0.204894,2.380112,-0.297964,-1.718156,-0.335278,1.656471,-0.36293,-0.008157,0.83584,-0.082754,0.239175,-0.504049,0.847628,0.602381,-0.919444,0.30533,-0.121697,-0.155629,0.421735,-1.159677,-0.122156,good
-3.156765,-2.003316,0.187673,2.736639,-1.816057,-0.116504,0.403208,-2.045512,0.493257,0.577544,-0.061563,0.294891,0.013729,-0.164639,0.204202,1.284984,0.354427,0.10094,0.292418,-0.327028,0.855901,0.326975,-0.26354,-0.393818,-0.088381,-0.624043,0.527766,0.018396,bad
1.472511,-1.45154,2.19462,-1.273311,-3.722455,1.904187,-0.498206,-0.943637,1.062199,-2.821614,-0.23496,-1.058905,-1.240529,0.215686,-0.256441,0.026553,-1.345169,0.027289,0.832362,-1.688656,0.909775,-0.557764,1.17074,-1.206081,0.194979,-0.710654,0.275255,-0.639538,good
1.641097,-0.564064,0.974625,0.607905,-0.149817,0.150037,-0.410346,-1.913628,0.976398,-0.329167,0.812756,-0.575229,1.051778,-0.55904,1.145276,0.976319,0.736008,-0.242505,0.225389,1.10899,0.109097,0.891134,0.248004,-0.341031,-0.622928,0.557269,-0.589554,-0.781761,good
1.959706,-3.429808,-0.314463,0.415687,1.8975,0.036796,-0.860727,0.101093,-0.358194,0.565259,0.083104,1.569281,-1.359263,0.244725,0.875559,-0.022278,1.122673,-1.163695,-0.238828,-0.330464,0.979844,-0.304905,0.218541,1.272876,-1.038012,0.385676,-1.506075,-0.496291,good
1.302846,-1.960539,-0.586,0.05563,1.61295,0.759401,0.631968,-0.179503,-0.151663,1.244334,-0.109751,3.059686,0.380358,0.782574,-0.57525,-0.843561,0.288951,-0.993815,-0.513706,2.234053,-0.491619,-0.356758,0.271073,-1.49394,0.412453,0.303463,-0.946067,-0.923887,bad
-2.570211,2.630748,-1.087228,-2.313582,-1.174532,-1.068506,2.225027,0.852389,-0.365722,-0.421866,-0.10269,0.377638,0.494,-0.006148,0.664267,0.364292,-1.154135,-1.828018,-0.049632,1.343923,-0.257732,0.724578,0.723821,-1.51438,1.930398,1.93539,-0.681876,-0.010239,good
0.357178,1.010044,-2.626213,-1.758857,0.870972,2.059033,0.292734,0.618344,1.081931,1.303866,-1.495723,-0.38533,-0.639628,0.354669,-0.438331,-0.434127,0.064509,0.260529,-0.052051,0.900536,-1.499923,0.883712,2.207423,-0.102971,1.115192,-0.305254,0.097089,-1.362892,good
2.198522,-1.648544,-0.314387,1.558921,0.67678,0.617564,1.391217,-2.039914,-0.768324,-0.414091,2.109943,-0.15712,-0.678053,1.615265,0.695103,-1.405019,-0.849565,1.074158,0.087158,0.615442,-0.185,0.814703,0.549646,-0.301939,1.152451,-1.607266,-0.871743,0.139877,bad
1.541508,-0.074442,1.13918,-0.017494,0.255096,-0.553588,-0.692519,-2.50854,1.10623,-0.466055,-0.832906,0.571921,1.854026,-0.912126,-1.082675,-1.332627,-0.735928,1.049413,-0.263469,1.107622,0.67115,0.443127,-0.223747,0.287121,-0.009714,0.253557,-0.292869,-0.001408,bad
-1.195655,0.899015,-0.027967,0.743641,1.65726,-3.078727,-2.744877,-0.792617,-1.75409,-3.571944,1.484027,0.994736,-0.539126,2.45409,-3.554457,1.99459,-2.61162,1.553241,-1.038529,-1.063268,-1.532303,0.662193,-1.754733,3.460233,2.280086,-1.908075,0.792572,-3.314987,good
1.937903,1.125917,-0.883931,-0.671411,-0.620379,0.76576,-0.259908,0.002063,-0.214547,2.997939,0.223822,0.109357,0.649122,0.382406,-0.367402,0.531065,-1.121362,1.403824,-1.56754,-0.447819,1.128161,-0.649987,-1.645476,-0.180977,0.388738,0.498488,-0.324036,0.199601,bad
1.509125,-3.471497,-0.729179,1.096094,1.697694,3.292789,2.430668,0.051132,0.80808,-1.434254,0.887106,0.42736,-0.98014,-0.707835,-0.156455,0.823424,-1.746863,-1.963788,-0.454314,-0.1061,-0.486401,0.669806,-0.20747,0.412006,-1.431379,-0.232448,1.027263,-0.001612,bad
-0.105103,1.091612,-2.849069,0.465053,-1.699121,-1.232131,0.05705,-0.497851,0.19918,-0.702419,-2.286909,-0.682468,0.94424,-0.451053,-1.493855,-0.16914,-0.627283,-0.583947,0.048788,-1.302259,0.880962,0.568535,-0.7447,-0.985179,-1.213316,-0.572159,-0.236408,-0.98606,good
-1.21554,1.908909,0.894255,1.01622,-0.253003,2.51776,0.842004,-1.98641,-0.813704,-0.509284,0.732656,0.550014,0.597085,-1.644001,-0.956595,-0.249154,-0.066747,-0.349748,0.154548,-0.126842,1.097786,-0.276539,-0.377431,0.204925,0.355882,-0.010054,-1.190322,-0.214969,good
2.648258,0.198461,0.976954,-0.757463,1.55562,0.104682,-1.250726,0.786016,0.83476,1.898101,-1.284278,0.582657,-0.942229,0.769285,0.967026,-1.230142,-1.39181,0.296415,0.951696,-0.622487,0.253228,-0.82768,-0.75145,-0.372942,-0.896017,1.571807,0.038988,0.249604,good
-0.366466,-1.364609,-0.793758,2.880309,0.475133,1.13177,1.887006,0.458364,-1.23551,-1.631692,1.301036,0.159476,-2.351377,-1.712431,-1.426709,0.453331,1.64735,0.67812,1.001444,0.88319,1.658535,-0.517068,0.448767,1.540819,-0.341172,0.337106,0.910216,0.493154,good
1.356219,1.544684,-1.661602,0.395599,1.339166,1.339537,1.334085,1.198943,-0.043406,-1.551848,1.027835,-1.024597,-1.653231,1.734627,-0.360346,-0.746874,3.011034,0.631642,1.007341,-0.768661,0.61596,0.161451,0.831163,0.990567,0.867209,1.294713,0.971,-0.3227,good
-1.626142,-0.035599,0.709582,-0.854944,2.225545,0.000632,-3.005955,-0.906943,-0.368555,-0.223708,2.140658,-0.168098,-0.251162,0.838753,-1.953548,0.193575,0.487683,1.117381,-1.913473,0.183317,1.210702,-0.564316,3.145497,0.098078,0.207889,0.266375,-0.631019,-1.117985,bad
0.358397,1.274378,-1.241601,0.31581,-1.486664,-0.330583,-0.703096,-1.372581,-0.428626,0.66836,-1.518466,-0.027054,0.298846,-0.652211,-0.264619,-0.253456,-0.77217,-0.154127,-0.220405,-0.470176,0.116228,0.338904,1.155971,0.264833,0.460331,-0.221656,0.21636,-0.036933,good
1.908112,-0.233842,1.699371,1.488825,0.56029,-2.424553,-0.811067,1.900546,3.088943,-1.726347,-1.929933,0.163949,1.405645,-0.772113,0.105854,-0.975157,1.193086,0.055016,-2.224029,1.114466,0.35624,0.36001,0.178938,0.55502,-1.019483,-0.796291,0.496563,1.529764,good
1.914188,-1.622177,1.72268,0.735805,-3.089862,0.90073,-0.183412,1.613405,0.693623,-1.92365,-1.101413,-0.220928,0.019545,0.364583,-0.115639,0.381516,-0.851514,0.470152,-1.193893,-0.997368,0.802133,-0.144208,2.939456,-0.205607,-0.067615,-1.575322,0.194383,-1.269741,good
-0.694025,2.257943,0.416379,1.219684,-0.808593,1.079646,0.280582,-0.354728,-0.493622,1.49938,0.043836,-0.092827,0.032804,0.778165,1.040297,-0.207574,-0.192319,-0.971019,-0.762548,-0.890712,-0.229947,0.349777,-0.461647,-0.349196,-0.543023,0.493383,0.34645,0.132836,good
-4.45659,-2.595958,-0.442237,-0.312908,1.589482,1.38866,-0.263294,0.928095,1.556441,2.718919,0.802739,1.153116,-1.925641,-1.458288,0.360223,0.506701,-1.617004,-0.28295,0.250951,-0.335311,-1.699303,1.028696,0.657371,2.118251,-2.154337,-0.796528,1.898392,-0.581649,bad
0.906328,0.282258,4.338654,1.510895,1.48579,1.075866,-0.254702,0.436527,3.190783,-1.37104,-2.228239,0.679381,1.951349,-0.573872,0.453171,0.340666,-0.026496,0.166549,-1.207095,1.464048,0.653583,-0.772564,-0.652446,0.306534,-0.430756,0.029498,-0.793245,0.661174,good
-1.492876,-4.506483,-0.254859,-1.269449,-2.404579,0.278606,-2.372768,2.576081,-0.389788,-1.205524,1.111698,0.487136,-1.091627,0.28178,0.087625,-2.604885,2.814812,-1.948431,-2.525574,0.454364,-0.143762,0.054174,-2.040627,1.262459,-1.49407,-0.912245,-1.406427,-0.138411,bad
0.082894,2.263539,-0.024599,0.628754,-0.048033,2.540021,0.636096,-0.721584,-0.414213,-1.562093,1.013998,0.0781,-0.225602,1.655153,-0.370907,-0.368746,0.920538,-0.033635,0.019537,-1.842235,-0.439417,-0.124823,0.010287,0.668576,-0.35418,0.757692,0.221924,0.747058,good
3.022687,-0.468254,3.28367,-1.145461,-2.888995,-1.471667,-1.914675,1.234573,-0.577682,2.309348,1.191728,2.432547,-1.326711,-0.06157,-0.197733,1.163459,-0.684257,0.570787,0.082743,-0.776194,0.698382,-0.189954,0.004473,-0.803798,-0.092135,-0.214208,0.226569,-0.639125,good
-0.384565,2.090691,-0.224297,0.915929,1.332375,0.377785,-0.077288,0.579758,0.284378,0.220776,1.356801,-1.292071,1.023912,-4.655697,1.489906,-1.358018,1.101044,0.528643,-0.989517,-0.188941,-0.611339,-2.302182,-0.720334,-2.134984,1.872233,-2.238246,0.744021,-0.027132,good
2.300913,-1.651404,-0.483505,0.209216,0.592345,0.918239,0.143323,-1.921544,-0.21657,-1.060799,1.93296,-0.67472,0.426765,0.790805,1.451625,-0.022381,-0.111385,0.896188,-0.269317,1.428299,-0.129454,1.260424,0.204883,-0.756268,-1.054601,0.074372,0.590975,-0.798075,bad
-3.769626,-2.083822,0.568889,2.344288,-2.053955,-0.109728,0.529706,-1.977911,1.763687,-0.008556,-0.300135,0.26186,0.440415,-0.19556,0.634466,0.970349,-0.1948,-0.834412,1.154283,-0.379143,0.767372,0.621849,-0.622974,-1.336079,0.279399,-0.192915,0.758972,-0.159638,good
1.366315,0.887607,-0.134933,1.289284,-0.376111,-2.112686,-0.488745,-0.248817,-0.022369,1.595331,1.500043,-1.108264,-1.484355,-4.1153,0.756882,-0.51462,1.43834,-0.608969,0.117459,-0.229337,-1.693614,-2.384327,-0.355983,-2.085166,1.41339,-1.161406,1.983365,1.406797,good
-1.600448,1.003382,1.156104,-1.253845,-0.207725,-1.183824,2.55599,1.404549,0.033599,1.317028,2.543004,-0.30339,0.959288,0.489904,1.291929,-1.059003,0.11069,-0.682293,-0.915033,-0.658345,1.063974,0.281325,-1.072406,-1.118203,-1.161129,-0.145959,-0.640777,1.579735,bad
1.915227,-3.142642,-0.346721,2.104276,0.728469,1.09928,1.451057,-0.573292,-0.109781,-1.120215,1.47312,0.653135,0.755381,0.162686,0.14317,0.33463,0.045424,0.327846,-0.747816,1.763178,0.113614,0.583706,0.899647,-0.51843,-0.727211,-0.073777,0.137124,-0.588188,bad
1.697512,0.499927,2.516118,0.065176,-2.467806,-1.763798,-1.343843,1.439359,0.278286,-2.944856,-0.120926,0.066702,-0.91366,0.726126,-0.516271,-0.711753,-1.968345,1.154171,0.01395,0.428668,0.452075,0.115109,1.439284,-0.297416,-0.24526,-0.937563,0.247297,-0.816938,bad
-0.299075,1.873673,-1.71679,0.354916,-0.102625,-0.136531,-0.398502,-0.4703,-0.038097,-0.005216,-2.089656,-1.805309,0.842299,-1.29102,0.453651,-0.214627,-0.782542,-0.822501,-0.67746,-2.031323,0.507054,-3.229137,-1.207103,-0.736996,-0.489062,-1.789069,-0.044201,-1.056012,good
-2.130705,-0.967583,0.434776,-2.286761,2.258583,-1.543887,-2.567856,0.964386,0.466484,-2.233518,1.629454,-1.41587,1.440912,0.386851,-1.106528,-0.799505,0.484004,1.143264,-0.867529,-0.914195,1.027335,-1.464536,0.285871,-1.131541,-1.377554,-1.552683,0.296169,-1.079594,bad
-2.795535,0.64176,-2.656268,-0.79044,-0.74652,-1.480737,-2.379239,-0.204061,-0.716723,-1.07901,-0.517363,1.716077,0.138279,-1.160718,0.113254,-0.771278,0.717761,0.099369,-0.212603,0.312922,1.041847,0.740288,-0.3522,-0.764966,-1.111541,-2.269597,0.709052,0.773425,good
1.722983,0.168062,0.806465,0.378631,-0.925594,0.193747,-0.367484,-2.003634,0.950297,-0.471464,0.768945,-0.106396,2.242545,0.27169,-0.010658,0.77121,1.585834,1.116937,0.85625,0.494918,-0.492953,0.125501,0.496199,0.832035,-0.337073,1.041229,-0.003748,0.202797,bad
-3.473893,-2.095662,-1.036949,0.812983,-0.858493,-0.738098,-1.798054,-1.26558,1.109302,0.458458,-3.048354,0.368788,-0.77751,1.649021,1.145809,0.400061,0.35225,0.43782,-0.521017,-1.031736,0.533319,0.44178,-0.31587,0.167899,-0.81206,-1.151018,0.579842,0.06574,good
0.312764,-1.243008,-1.07613,0.54255,-0.166671,0.676614,0.678256,-0.350329,1.36329,-1.035514,0.833853,0.847603,0.339771,-0.35267,-0.029268,0.969115,1.195053,-1.367131,-0.584042,-0.909912,-2.204242,-3.223003,2.067162,2.029865,1.043979,-1.629999,1.034618,0.805693,good
2.260672,-1.379397,1.588018,-0.217196,-2.713246,1.73411,-0.228297,3.732949,0.20273,2.677304,-0.366886,0.522054,-0.709724,0.842656,-2.312711,0.454388,1.260306,-0.621187,-3.183548,1.637155,-0.478764,-0.498668,-0.285536,0.113582,2.043895,1.049589,-1.41981,-0.924133,good
0.589284,1.149732,-0.877225,0.71419,-0.359636,-1.468663,-0.506418,-0.712775,0.108656,-2.326144,1.923444,-1.273414,-0.21645,1.038715,1.591221,0.517813,-0.351378,-0.326865,-0.76849,1.364748,-0.261713,1.131357,0.28735,0.028589,-0.523503,-0.008694,-0.199988,-0.771783,good
1.582847,0.829528,1.807084,1.405154,1.224225,2.627409,0.365429,-0.10094,-0.110856,-1.938803,1.502009,-0.649018,2.030972,0.414063,1.123189,0.242678,0.414768,2.372064,-0.346597,0.518863,-0.371534,-0.030763,0.227705,0.008189,-0.388925,0.284093,1.455676,0.65249,good
1.236383,0.820482,4.428369,0.998425,1.823176,0.241544,-0.931755,-0.766234,2.177265,-1.784342,-0.101271,0.522346,1.716761,-0.797912,2.044136,0.294624,0.387632,-0.528817,-0.328157,1.184655,0.456492,0.525624,-1.096007,-0.590537,-0.667726,-0.039246,-0.762445,-0.340266,good
0.104962,0.528573,0.020291,0.895989,-0.602384,-0.898172,-0.228034,-1.077509,0.349865,-1.988431,2.631667,-0.854033,0.567038,-1.472278,-0.525271,-0.441934,0.599458,1.443117,-1.544574,0.687437,0.410078,0.230202,1.067072,-0.770008,-0.876244,-0.836115,0.975227,0.709969,good
-2.796752,1.792367,0.517008,3.657545,-1.398911,-0.748015,1.262185,0.800898,-0.559441,1.483772,0.636356,-0.330704,-0.379305,1.158646,0.28216,0.054643,-0.600688,-0.727061,-0.679119,0.341549,-0.341341,-0.182945,-0.896719,0.035215,-0.209881,0.866032,0.20272,0.426304,good
-3.55521,0.749234,1.129646,2.89587,-0.758976,1.335409,0.456352,0.127044,1.069827,2.360973,0.667524,-0.702864,-0.483802,0.791245,-0.617195,-0.136806,0.320438,-1.510397,0.902158,-1.206609,0.928621,3.536269,-1.251038,-0.661041,1.260578,-0.737836,0.832278,0.814841,good
-3.687285,-1.841289,0.863256,0.793301,-1.043306,2.601366,1.736718,-1.585263,3.476136,0.593337,-0.628354,-1.13739,-0.478957,-0.317419,-0.716827,0.144157,-1.966421,-1.038919,0.40599,-0.295217,-0.62164,0.899421,-1.376326,0.878819,-1.423667,0.555245,1.367139,0.324876,bad
0.628577,-0.02733,-3.299169,0.433829,-0.540897,-0.638099,0.016067,1.314174,-0.40181,-1.023897,-0.174187,0.727822,1.897735,0.074625,0.04254,-1.231203,0.92616,0.563756,1.629402,-0.607459,0.243807,0.981239,-0.081201,-1.144187,0.089081,-1.211604,1.722777,1.07923,good
3.138894,-1.132459,3.393191,-0.954859,-2.372869,-1.082836,-1.368911,1.401213,0.30648,1.29973,-0.473226,1.629296,-1.097088,0.379134,-0.341019,-1.210445,-1.777564,0.54152,2.157634,-0.418064,0.951656,-0.408076,1.321047,-0.533948,-0.54156,-0.528431,0.043391,-0.896881,good
0.928206,1.344754,-1.888213,1.07125,0.503174,0.143849,1.102866,1.18558,-0.338213,0.863843,-0.442812,-1.122774,0.370643,0.865318,-0.059895,-3.926113,-0.841695,2.072621,-0.208806,0.159031,0.044569,0.502632,-0.120171,-0.328626,0.954498,-2.251529,-0.393246,1.013527,good
0.969412,3.230319,2.449268,0.096337,0.849328,0.036359,-1.011507,-0.075936,0.910231,0.177408,-1.042944,1.826245,0.993932,1.663899,0.879242,-0.433061,0.695344,-1.060023,1.025638,-1.452203,-1.077914,-0.31296,-0.34291,-0.108872,-0.051181,0.65193,-0.093531,0.744891,good
1.263487,-1.945974,-1.473908,0.948033,-1.143829,0.957924,0.761217,-1.221433,0.26304,1.236637,-1.09225,0.553329,0.087868,-2.509092,-1.552736,0.370287,0.093409,0.563089,0.152379,0.796816,-0.66611,-0.957834,-0.869631,-1.638979,1.395741,0.028411,-0.021679,0.818238,bad
1.015999,-0.198351,2.773097,0.697515,1.066674,-1.151383,-1.044076,-2.162681,1.375327,-0.962294,0.392263,1.323709,0.922834,-0.695315,0.649466,0.261834,0.672039,-0.256254,0.396738,1.221849,0.166234,0.867965,0.30703,-0.176664,-0.508896,-0.165547,-1.157435,-0.881828,good
0.854095,-1.877778,-2.120045,0.932375,0.639948,-0.119665,0.409299,2.776477,0.998774,0.348461,0.056093,-0.10384,1.679874,-1.879917,-0.705922,-1.558024,-0.291969,1.447892,-0.994711,0.589359,1.409964,-0.408363,1.348471,-0.068784,-0.186211,-0.383112,0.0194,0.150884,bad
0.869912,-0.134681,-0.594386,1.606977,-0.052769,0.292831,0.711046,1.372125,1.390732,1.525594,-2.317714,1.104242,-0.734084,1.055355,-1.487942,2.672531,1.00271,0.385171,-1.662197,0.726465,0.700237,0.199661,0.764642,-1.026693,1.695051,-0.427617,-0.560822,-0.486775,good
