@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute 0.441savings_status=500<=X<1000-0.318savings_status=100<=X<500+0.317savings_status=>=1000+0.291purpose=education+0.224purpose=repairs... numeric
@attribute '-0.364savings_status=>=1000-0.312credit_history=delayed previously-0.304purpose=other+0.271other_payment_plans=stores+0.247savings_status=no known savings...' numeric
@attribute '-0.352purpose=domestic appliance-0.348checking_status=>=200-0.34purpose=repairs-0.289other_payment_plans=stores+0.241purpose=business...' numeric
@attribute '0.33 purpose=repairs-0.314purpose=education-0.292other_payment_plans=stores-0.27personal_status=male mar/wid+0.26 installment_commitment...' numeric
@attribute '0.384purpose=other+0.244num_dependents+0.243foreign_worker=no+0.232other_payment_plans=stores+0.227property_magnitude=real estate...' numeric
@attribute '0.659foreign_worker=no-0.366num_dependents-0.231own_telephone=yes+0.216credit_history=all paid-0.184existing_credits...' numeric
@attribute '-0.419personal_status=male div/sep-0.281other_payment_plans=stores+0.27 credit_history=all paid+0.25 purpose=repairs+0.236own_telephone=yes...' numeric
@attribute '-0.359credit_history=all paid+0.258purpose=furniture/equipment-0.256property_magnitude=life insurance+0.243checking_status=<0-0.227savings_status=<100...' numeric
@attribute '-0.387purpose=other+0.352other_parties=co applicant-0.338other_parties=guarantor-0.284duration-0.202job=unemp/unskilled non res...' numeric
@attribute '-0.343purpose=used car+0.3  personal_status=male mar/wid+0.276credit_history=all paid-0.267purpose=retraining-0.264savings_status=500<=X<1000...' numeric
@attribute '-0.483purpose=business+0.35 credit_history=no credits/all paid+0.321purpose=education-0.249purpose=other+0.222property_magnitude=real estate...' numeric
@attribute '-0.378credit_history=no credits/all paid+0.332purpose=retraining-0.326purpose=other-0.303purpose=used car+0.267foreign_worker=no...' numeric
@attribute -0.4residence_since+0.372employment=>=7-0.34own_telephone=yes-0.335employment=<1+0.329num_dependents... numeric
@attribute '-0.466num_dependents-0.397installment_commitment-0.31residence_since-0.284duration+0.21 checking_status=<0...' numeric
@attribute class {good,bad}

@data
-3.087329,-1.962141,-2.5254,-0.316549,-0.666294,0.233844,0.567747,2.524859,3.287196,0.332461,1.496013,0.598441,0.343356,1.826167,-0.051392,-2.162774,1.396124,0.635506,-0.235412,-0.64566,-0.716476,-1.414298,1.015853,-0.662007,1.73358,0.041144,-1.462612,0.472655,0.97354,0.002106,0.130229,-1.155402,1.561072,0.536807,0.326515,-0.257998,0.154984,-0.768501,3.102482,0.6014,-0.786051,0.533649,good
-2.268344,-4.088899,1.049157,2.384524,1.507066,-0.012904,-1.451494,-2.108257,-1.53014,0.823136,-0.182528,-0.711968,-0.709237,0.740796,-1.425168,-0.35984,0.655248,0.338146,0.353045,-0.751422,0.102549,0.340634,0.557248,0.20792,-0.17784,0.775768,1.316713,0.577764,-1.253026,0.152916,0.331662,0.59354,0.157563,0.916205,-0.323761,2.124209,0.222594,0.706437,-0.07842,-0.340328,0.044167,0.021623,good
1.229883,-1.045726,0.548878,1.296932,0.879929,0.268458,-0.43165,0.582005,1.279414,1.21921,0.633391,-0.297026,-0.621339,-3.467746,0.950436,1.498212,1.237174,0.17094,-0.099669,-0.633617,-0.158091,-0.401791,0.748983,-0.869222,1.33488,0.690123,-0.740449,-0.78319,-1.137671,1.060747,0.680646,0.210842,0.738079,-0.741196,-2.387878,-1.907002,0.820552,-0.862421,0.736314,0.629304,1.923129,0.729146,bad
1.864476,2.688298,0.778277,0.708286,1.608929,-0.522835,-0.268919,1.615588,-0.219766,1.460515,-1.798446,-0.11132,-1.781808,0.940274,0.348533,-1.275712,0.94917,0.994484,1.752387,0.894315,0.777002,-0.017175,-1.490717,1.160067,-1.408254,0.536902,1.038689,0.749474,1.595215,-1.688374,1.16309,0.561168,-1.24387,-0.706889,-1.034974,0.404558,-0.417254,0.458255,0.519792,0.304217,0.080631,0.277527,good
-1.336042,0.98685,-1.552718,-4.01426,0.84892,1.116502,1.841995,0.221001,0.443756,0.344233,-0.387547,0.12945,0.0514,0.276521,1.459966,0.999475,0.928797,-1.639434,-0.931601,0.175155,-1.257168,1.677718,1.750335,-0.23177,1.109207,-0.17034,-1.212949,-0.841876,-0.015097,-0.772958,0.73671,0.450672,-0.922924,0.245626,0.609258,0.650414,-0.512767,-0.482154,-0.515424,0.466808,-2.086166,1.219053,bad
0.693994,2.093487,0.473346,-0.885187,1.182028,0.23364,-0.531621,-0.688382,1.747526,0.353142,-1.361832,0.555224,1.083125,0.652477,-0.834035,-1.787269,-0.060589,0.275735,-1.350233,1.099327,0.184157,0.926499,0.947661,-0.359642,0.834108,0.591239,-0.806387,-1.238322,-0.345358,-0.402831,-0.102487,1.323308,-2.174675,0.902443,-0.761451,0.242126,-0.669228,0.099226,0.430644,-1.105158,-0.202726,0.610495,good
-1.477042,1.946407,-0.506617,-0.010514,-0.48962,-1.096764,0.040665,0.366344,1.360717,-0.479452,2.281208,-0.16238,1.060344,-1.303458,-0.493687,-0.385248,-0.87672,-0.320274,-0.056199,1.853109,1.250469,-0.105914,1.258327,-0.442256,1.713318,1.417771,-1.723506,-2.155879,-0.487907,-0.783342,-0.149007,0.787903,-0.431183,0.561782,-0.050592,0.740701,0.198245,0.386832,0.139086,-0.600275,1.202917,-1.024755,good
2.539181,-1.084837,-1.57164,-1.179251,-0.278276,-0.098366,-0.94366,-0.444197,0.06058,0.900117,2.127606,0.370247,-0.766208,1.303807,1.718426,2.047213,-0.274182,0.052573,-2.170463,-1.082453,0.439319,0.036137,-0.750752,-0.930451,0.033724,0.256945,0.013347,-0.235139,0.579883,-0.689174,0.195762,-1.146563,0.463123,-0.931323,0.529992,-0.767366,0.577523,1.566089,-0.546003,0.125226,-0.307225,0.318818,bad
3.603914,-0.566264,1.041416,0.380346,-0.859036,-0.257609,-0.485454,-1.166548,0.304878,0.947224,0.724821,0.138899,0.777,0.47285,1.527612,2.858194,0.967211,0.088806,-1.899949,1.420055,-0.004165,0.706182,-1.977859,-0.50698,-0.158203,0.01148,0.350963,0.84992,1.383443,-0.955986,0.375717,-0.379188,1.926841,3.195636,0.183658,1.113524,0.563189,-0.331853,-0.342081,0.717804,-0.830183,-1.040671,good
-0.193032,0.922913,-2.527631,-0.13934,0.076764,-1.973248,-1.890783,-0.991447,-2.078266,0.541777,-1.095178,0.600636,-1.022581,-3.046896,-0.477478,-0.108201,1.044957,-0.041088,-0.932358,-1.863353,-1.422498,-0.057644,-0.8188,-2.096533,-0.474901,-0.369505,-0.093976,-1.13839,2.035287,1.033788,1.084883,1.518225,0.57804,-0.177717,-1.602937,0.395015,0.641228,-0.523704,0.225203,0.547107,1.276505,0.123231,good
0.950046,-0.399883,-1.923331,0.075467,-0.953524,-0.127224,-0.084548,-0.592118,-1.690703,1.983355,1.433014,1.210454,0.253725,-1.154419,-0.070338,-0.65905,-0.950947,0.225299,0.568986,0.298868,0.856674,0.141594,0.688163,0.396745,-0.149318,0.541215,0.117724,-0.540373,-0.006489,-0.579583,-0.242787,-0.380165,0.390071,0.328792,0.124855,-0.132125,0.491725,0.366894,-0.877585,0.774172,0.197171,-0.746991,good
-2.470652,1.667083,-1.59613,-1.104298,0.505672,1.935408,-2.213266,-0.203478,-0.885978,-0.768629,-1.714372,2.233444,1.292483,0.990836,1.015648,0.32169,0.802277,0.472674,0.8221,-1.131472,0.29714,-0.309013,-0.722944,0.007125,-0.42899,-1.129256,-0.113607,0.306731,-0.172292,0.148872,-0.302414,0.00017,-0.73103,0.496154,0.127651,-0.164609,0.226248,-0.787413,0.314127,-0.494914,0.232463,0.020735,good
-2.247171,1.990534,0.116754,-3.143084,2.612103,0.733923,-0.976345,-1.122754,-2.421394,0.704821,-1.307534,-0.113433,0.073782,1.38153,-1.981287,0.642695,1.639357,-0.952195,-0.707577,1.115529,0.653641,-0.337923,1.389524,0.953302,-0.388343,-2.149325,0.654202,-0.10027,-0.751803,2.440182,0.146545,-1.055815,0.795575,0.18562,-1.69608,0.599043,-0.075438,0.09132,-1.495209,0.575787,0.15286,0.890245,bad
1.657803,-0.549095,-0.826065,0.956239,-0.12197,-0.535253,0.174429,-0.711408,0.113361,-1.951304,0.832641,-1.805506,-0.173779,0.308812,-0.118928,-0.046567,-1.647833,2.203755,0.203162,2.278217,-0.077626,0.103835,0.378086,-0.264735,-0.196298,0.848063,0.848711,0.090002,0.491785,0.395617,0.213063,0.707296,-0.788526,-0.433353,0.24047,0.095561,0.425144,-0.558872,-0.700832,-0.424728,0.849448,0.110488,bad
-2.18622,2.340996,-0.398258,0.314766,-0.299598,1.98568,-0.3645,-0.270278,0.217108,-1.752544,-0.280831,0.561875,-0.563393,0.620024,1.395952,1.062484,-0.652143,-0.665689,0.039413,-0.987202,0.88573,0.346073,0.010048,-1.19317,-0.281792,-1.273257,0.17724,-0.284296,-0.423261,-1.548792,0.3936,-1.022399,-0.020896,-0.957679,0.73172,-1.044728,-0.14005,-0.338304,-0.503471,0.691657,1.464154,-0.918529,good
1.766389,-0.251671,2.571696,-0.120251,0.843999,-1.069002,-1.05999,-2.451445,1.872394,-0.821178,0.420891,0.933934,1.247979,0.23136,1.129329,-0.078053,0.649805,-0.62371,0.300469,1.402207,0.122158,1.052537,-0.609205,-0.218656,-0.830828,0.091725,-1.069913,-0.695307,0.150644,-0.095219,1.136613,0.403723,0.251419,-1.420936,0.436103,0.377269,-0.543663,-0.629973,-0.097254,-0.48512,0.444489,-0.105997,bad
-0.431374,-1.548521,-2.662778,0.594643,0.900701,1.543084,1.295597,1.752934,1.197791,-0.324116,-1.545359,-0.307287,-0.215001,0.96577,-0.105846,-1.042201,-1.712994,0.977594,0.001562,2.064062,-0.435153,-1.361536,1.013622,-0.970111,3.524619,0.109728,-2.121759,-0.36997,1.814846,-0.15305,0.626129,-0.084117,1.102654,-0.0852,0.571928,1.648842,1.026916,-0.167876,1.755479,0.322887,-0.223815,1.943938,good
0.41812,0.534529,-2.171965,-0.2628,-1.405616,-1.399391,-0.707266,-0.136385,0.67405,-0.550761,-0.139871,-0.684959,0.513773,-0.054449,-0.156283,0.369892,-1.723741,0.127151,0.701506,0.389179,2.334844,-0.662957,-0.924065,0.566785,0.607916,-0.400113,-1.104612,0.156671,-1.264647,0.163807,0.276805,-0.108496,-1.105645,0.657254,-0.359907,0.252638,0.908242,-1.37928,-1.104046,-1.610875,0.32438,0.014839,good
0.211264,2.028087,3.143017,-0.061379,1.666971,0.22197,-1.225561,0.388514,2.150441,-0.129862,0.684856,1.354295,1.717127,0.07489,0.677766,-0.563494,0.468142,0.326195,1.368817,-1.091729,0.165887,-0.550328,0.158939,0.336303,-0.125949,1.351521,-0.871417,-0.331124,-0.6424,0.31829,-0.535709,-0.722558,0.383094,-1.0607,-0.228853,-0.408414,0.50561,0.257293,-0.339517,-0.610308,0.648554,-0.892791,good
-0.526008,1.779819,-0.452891,-0.750076,0.749085,-0.113167,-0.903007,0.829464,0.873135,-0.679531,0.404268,1.040403,-0.377574,1.177874,-1.54344,-1.434279,3.224536,-0.032683,-0.555808,-0.278705,-0.608967,-0.186274,0.812154,-0.213674,-0.233655,0.643039,-0.219527,0.971775,-1.736539,-0.328671,-0.317107,1.814028,0.43302,1.3338,1.022364,1.830818,-0.518239,-0.930947,2.508697,-0.77412,0.384578,-0.238963,good
1.088695,-2.404405,-2.463859,0.257318,-0.452436,0.347687,-0.301711,1.067483,0.998688,0.957335,-1.743919,1.185734,0.809732,-0.601421,-0.236562,2.383502,-0.619546,0.632361,-1.426868,-1.05068,2.232285,-0.707965,-0.499173,-0.199808,1.483225,-0.835914,-0.721297,-0.08197,-0.674564,-0.354389,-0.580322,-1.92153,-0.618451,-0.161922,0.431468,-0.678242,0.518284,0.539651,-0.737819,-0.589767,0.0552,-0.203091,good
-0.24511,3.02464,-0.654902,0.269053,-1.037726,1.511136,0.247879,-0.615992,-1.233538,1.393267,0.103896,0.738403,0.874851,0.035217,0.246689,-0.546611,-0.548876,-0.93389,-0.450764,0.077041,0.141211,0.310102,-0.584892,-0.184874,-0.394514,0.191914,-0.029502,0.069091,-0.250921,-0.260372,0.845966,0.205282,-0.285619,0.637467,-0.585222,-0.756606,-0.526617,-0.009689,0.116508,0.922367,0.793988,0.581864,good
0.70057,3.709818,0.339833,1.239155,-0.488025,0.121914,0.355543,1.057369,0.063304,1.281235,-1.069546,-1.302529,-1.131589,0.389524,-0.232019,0.049602,1.408493,0.586199,0.933956,0.534337,1.44704,-0.43511,-0.932168,1.63859,-1.085397,0.259066,0.302599,0.761118,0.942137,-1.760551,1.113859,0.459844,-0.333749,-0.808765,-1.060995,-0.474373,-0.396587,0.12632,0.880199,-0.095679,-1.07402,0.156074,good
0.867153,0.647638,-1.107701,0.841212,-0.822405,0.415157,0.325498,-1.556244,-0.585763,-0.828635,-0.387154,0.076407,0.19236,-1.422908,-0.166951,-0.523742,0.1092,-1.67877,-0.259024,-1.46782,0.789685,1.003797,0.502487,0.56316,0.855172,0.593483,-0.297323,-0.391298,-1.709647,-0.114856,0.064766,-0.790725,0.282738,1.087014,0.411426,-0.102032,-0.729221,1.055694,0.310967,0.162507,0.336173,1.216291,good
-3.120148,-1.758101,3.598328,3.08501,3.893338,1.855606,-2.017428,0.72328,-0.400243,2.899565,1.07905,-3.786124,2.220111,2.160367,-2.847955,0.890512,-1.046555,-2.630875,2.672758,-1.096357,1.014702,2.491702,-0.267998,-1.536678,2.52972,-0.894193,1.739215,1.854123,1.472197,0.355763,-0.502748,1.831071,0.011198,-1.203331,0.962045,0.715527,-0.036721,0.800118,-1.525029,1.767114,0.199042,-0.23442,bad
0.308919,1.42661,1.516725,0.05128,0.835698,-1.306878,-1.324834,-0.495601,1.617846,-0.433821,-0.666058,1.584468,-0.455079,-0.604523,-0.407998,0.319884,1.292652,-0.895089,2.109874,-1.2537,-2.503226,0.744838,1.838479,1.079447,0.488515,0.129955,0.755206,0.416374,-0.56485,0.184182,0.139616,-2.017713,0.091665,0.806811,0.178411,-0.826987,0.169238,0.577102,-0.795478,-1.131954,-1.469557,0.862096,good
-2.627272,-2.755078,1.561452,-6.078487,-2.229997,0.856813,-2.755558,2.004163,-3.298288,-0.560509,-2.291447,-0.71811,-0.535604,-2.121737,0.224515,-2.405975,-0.510694,0.293993,-2.28752,0.299894,-0.428468,1.612035,-1.206386,2.129811,1.480943,1.750897,-2.697254,1.59743,0.898017,-2.407034,-2.28396,-0.78219,1.603985,-1.462101,-0.197705,-1.809182,-1.044832,-1.103818,-1.707771,-1.831082,0.247471,0.702932,bad
-3.969056,-1.282362,2.050717,2.016525,1.720043,2.321701,-1.258557,-1.410482,-1.275685,1.045505,-0.050572,-0.367565,-0.106425,1.475278,-1.749147,0.219593,1.023374,0.337702,-1.170194,-0.908562,0.700599,-0.838853,-0.497971,0.648868,-0.76664,0.288692,-0.222452,1.097998,-1.352282,0.99097,0.341179,1.363325,0.347839,-0.093648,-0.236018,2.399177,-0.014371,0.446361,-0.457341,-0.242494,-0.819092,0.661913,good
2.184057,-0.412147,0.461479,0.22389,-0.993934,0.748897,0.028967,-2.470629,1.035382,-0.398861,-0.94496,-1.133943,-0.532229,-0.093547,-0.828617,0.282439,0.3921,-0.006872,0.220723,-0.149849,0.622604,-0.16047,-0.267911,0.864272,-0.259645,1.043349,-0.613622,0.644091,-1.205193,0.050723,0.547017,0.124437,0.566675,0.100886,1.132418,0.497275,0.032968,-0.790437,0.477162,-0.114742,0.040406,0.644061,good
2.548156,0.32136,-1.386752,-0.466766,-1.143213,-2.064628,-1.303178,0.964537,0.59665,1.50772,0.004419,-0.708577,-0.940376,0.64226,0.431601,2.427713,-0.877421,1.173248,-1.011605,0.372729,0.48166,-1.014749,-0.99089,0.31878,0.641484,1.300788,-0.523657,0.522253,-0.321007,0.462023,0.125035,-0.438633,0.84784,-0.742503,1.117811,0.499168,1.28117,1.092252,-0.249037,-0.168063,0.416052,0.3181,bad
2.163841,-1.220241,1.287896,-1.136023,3.726001,-0.721967,-0.406181,-0.07367,-0.867762,2.277556,1.036803,-3.058999,1.275584,1.07143,0.338001,0.730637,0.44038,-2.853704,1.673693,0.919658,-2.585932,-2.555005,-0.373663,1.257273,-0.331438,-2.601467,0.76694,-1.675166,0.099751,-0.858253,2.007316,0.711881,-0.839857,1.600458,3.066074,-1.361774,-1.43447,-0.342033,-1.208385,-0.330137,0.762937,0.049465,bad
-1.161915,0.942939,-0.332102,0.517328,0.103255,-0.886987,-1.826322,-1.867687,-1.432296,-0.285183,-0.214402,1.49726,0.943024,-1.678734,-0.040676,-0.427016,0.494034,0.675117,-1.109575,0.541819,0.552362,1.115171,1.510723,1.117875,-0.323476,-0.797011,-0.311684,-1.012754,-0.257852,0.613958,-0.166107,0.366946,-0.328772,0.525868,0.147525,-0.597015,-0.233325,0.539076,0.469816,-0.054001,0.169455,0.360591,good
-0.477436,-1.036877,-1.789069,-1.516645,1.415048,2.063142,-1.583361,-0.087398,-0.797197,0.51924,-1.143311,0.577719,-1.071099,-0.532581,0.202794,-1.614126,-0.887041,1.210674,0.479407,-0.758193,1.158351,-0.814661,-0.54895,0.587272,-0.848287,0.87513,-0.597073,-0.464409,-0.222565,0.709257,-0.441642,0.185887,-0.30582,0.65884,1.17119,0.500395,0.103266,0.794042,-0.074517,1.478111,0.105802,-1.051167,bad
-0.367474,0.826738,0.666817,3.623068,2.298051,-0.394147,1.619433,2.172249,-1.01094,-1.10866,0.492349,1.827619,-1.774307,1.260413,-0.27213,-2.007732,-1.999859,0.377403,-0.173602,0.928903,-0.660719,-0.419675,0.429234,0.115656,1.647235,-0.961437,-1.074874,0.793299,1.500389,1.354058,0.962049,-1.10336,0.033372,0.745975,-0.554634,-0.698405,-0.119414,-0.130043,0.677157,-0.354284,1.25278,0.416439,good
2.751926,-0.375983,2.246364,-1.35133,-4.098094,-0.121807,-1.595963,0.88246,0.475723,1.351244,-0.1688,-0.451078,-0.890007,0.180672,0.235191,0.384061,-1.189544,0.168839,0.968722,-1.407006,1.203101,-1.024391,1.604047,-0.11372,-0.410763,-0.423981,-0.308113,-0.771022,-0.598526,0.081905,0.287589,0.328185,0.504687,-0.045314,-0.619655,0.017805,-0.195648,-0.111343,0.397958,-0.153702,-0.333761,1.169795,good
-0.121832,-0.122934,-0.058838,1.602649,1.187333,-1.979229,-1.451031,-0.763693,-2.140758,-0.421805,0.370415,0.118045,-2.538672,-2.063692,0.889976,-0.125714,0.061613,-0.542297,0.718076,0.977767,-0.620463,-2.488034,0.679422,1.545784,0.570254,-0.076535,0.597252,0.081692,-0.706179,0.570766,-1.946646,0.778303,0.180576,0.484464,2.708341,1.546623,0.042585,0.080313,0.883849,-0.176618,0.725855,-0.482689,good
0.404345,1.817763,0.257389,-2.050672,1.417219,-0.498446,1.601933,1.19362,1.379656,1.579119,1.657388,-2.415053,-2.931374,1.441083,-3.107625,1.50979,2.288253,0.459917,0.200772,1.004169,4.675374,1.834311,-0.587341,-0.889866,3.27551,-0.818836,1.520006,0.173527,3.204338,-0.40882,-4.119484,-0.00399,-1.183337,-0.601624,-0.495564,-0.81155,1.432604,1.59257,0.556575,0.190167,0.085369,0.530726,bad
-0.310832,1.359591,-0.053445,0.423623,0.281817,2.378506,1.292891,-0.777518,0.580179,-1.232289,1.047756,-0.201427,-1.489694,-1.104899,-0.604085,0.48286,-1.840791,-1.947828,-0.940152,-1.349046,-0.314832,1.499283,0.394213,1.381772,-1.195518,-0.212387,1.379194,0.190372,-0.906845,-0.268559,-0.393815,-0.146203,0.762939,0.678814,-0.347179,-0.197001,0.08721,1.427454,2.344339,-1.912582,0.935918,0.165392,good
-1.914479,0.644432,-1.410278,0.234988,-0.467312,-0.628171,-1.863174,-1.718069,-1.620509,-0.432228,-1.10196,2.322169,0.104853,-0.989843,-0.089632,0.354331,0.197189,-0.141651,-0.026232,-0.035941,1.300956,0.791885,0.447284,0.383329,-0.206639,-1.869665,-0.177618,-0.277597,-0.651694,-0.440646,0.061104,-0.361164,-0.817463,1.069985,0.453161,-0.290403,-0.053407,-0.729492,0.164141,-0.607693,0.300936,-0.293588,good
0.413108,-1.470429,1.368929,-0.777513,-3.256447,2.136179,-1.78591,-0.072776,-0.670018,-3.139483,1.155564,-0.771429,1.182468,0.019464,-0.072039,-0.621678,1.584969,0.477462,-0.510064,0.505264,-1.876542,0.539575,0.264076,0.592383,0.578006,0.414309,0.55229,-0.70882,0.596001,-0.017849,-0.61861,-1.663247,-1.047443,-1.789546,0.139744,-0.868964,2.064823,0.03456,0.22571,-0.708499,-0.634248,0.100601,bad
-0.584584,-1.69828,-1.613479,0.185308,0.923824,-0.556813,-1.804616,-1.169606,-1.413982,0.335603,-0.89936,1.1697,-0.881578,1.816728,2.361744,0.21313,0.886356,0.174058,0.075864,0.078643,0.374283,1.578381,-0.425153,-0.069514,-1.380932,-2.040647,0.19975,-0.744868,-0.395915,-0.359014,0.266958,0.771714,-0.609879,0.346809,0.3931,0.743747,0.381125,-1.200564,-0.640583,-0.826864,0.537233,-0.082952,good
0.357737,0.142275,2.080499,1.522108,0.400364,2.130799,0.619879,0.204894,2.380112,-0.297964,-1.718156,-0.335278,1.656471,-0.36293,-0.008157,0.83584,-0.082754,0.239175,-0.504049,0.847628,0.602381,-0.919444,0.30533,-0.121697,-0.155629,0.421735,-1.159677,-0.122156,-0.420574,-0.167889,0.563252,0.411893,0.992368,-2.02848,0.095592,-0.709001,0.313082,-0.618102,0.110696,0.865658,0.945541,0.238146,good
-3.156765,-2.003316,0.187673,2.736639,-1.816057,-0.116504,0.403208,-2.045512,0.493257,0.577544,-0.061563,0.294891,0.013729,-0.164639,0.204202,1.284984,0.354427,0.10094,0.292418,-0.327028,0.855901,0.326975,-0.26354,-0.393818,-0.088381,-0.624043,0.527766,0.018396,-1.053186,-0.902419,-0.22256,-1.03812,-0.26826,0.277033,0.206406,0.525991,0.479962,-0.755859,-1.056924,-0.895423,-0.302756,1.150064,bad
1.472511,-1.45154,2.19462,-1.273311,-3.722455,1.904187,-0.498206,-0.943637,1.062199,-2.821614,-0.23496,-1.058905,-1.240529,0.215686,-0.256441,0.026553,-1.345169,0.027289,0.832362,-1.688656,0.909775,-0.557764,1.17074,-1.206081,0.194979,-0.710654,0.275255,-0.639538,0.243645,-0.303346,0.728569,0.43596,0.113899,-0.815364,0.494733,1.139252,-1.816362,1.152669,0.168269,0.735904,0.681711,0.074621,good
1.641097,-0.564064,0.974625,0.607905,-0.149817,0.150037,-0.410346,-1.913628,0.976398,-0.329167,0.812756,-0.575229,1.051778,-0.55904,1.145276,0.976319,0.736008,-0.242505,0.225389,1.10899,0.109097,0.891134,0.248004,-0.341031,-0.622928,0.557269,-0.589554,-0.781761,-0.480904,-0.042853,0.381621,-0.467976,0.728146,-0.639405,0.640794,-0.531362,-0.133309,-1.076876,0.578209,-0.728181,-1.157531,1.038436,good
1.959706,-3.429808,-0.314463,0.415687,1.8975,0.036796,-0.860727,0.101093,-0.358194,0.565259,0.083104,1.569281,-1.359263,0.244725,0.875559,-0.022278,1.122673,-1.163695,-0.238828,-0.330464,0.979844,-0.304905,0.218541,1.272876,-1.038012,0.385676,-1.506075,-0.496291,-0.748014,0.553406,0.242978,1.067355,0.691782,0.322726,0.262405,0.215066,0.517236,-0.786427,0.616047,0.4462,1.200432,0.073932,good
